tweet,label
SIAPA UNTUNG? Presiden  telah secara resmi mengumumkan pemindahan ibu kota. .  Mengapa dipindahkan? Apakah karena Jakarta sudah penuh dengan masalah? Siapa aktor atas masalah-masalah itu? Mengapa tidak…    …,0
"Sudah diajukan ke DPR RI mengenai usulan Pemindahan Ibu Kota RI.  Melihat situasi konyol pasca-pemilu ternyata yg kmrn bertarung skrg gandengan tangan, saya pesimis DPR RI akan tegas menuntut penyelesaian isu lingkungan di Kalimantan dan kelanjutan vonis pengadilan Pak Joko. 😕",-1
Presiden Berkirim Surat ke DPR Mengenai Pemindahan Ibu Kota #dpr #pemindahanibukota #presidenjokowi    … pic.twitter.com/1zZdYsjodS,0
Pembangunan PLTN di Kalbar mantapkan pemindahan ibu kota negara    … pic.twitter.com/dG3ufdn3TR,1
Pemindahan Ibu Kota Diproyeksi Picu Risiko Krisis Energi – CNN Indonesia    … pic.twitter.com/9kjdOCn3U8,-1
"Beban jakarta itu sejak orde baru sudah terbebani bermacam permasalahan yg tidak pernah dicarikan jalan keluar, 32thn Orde Baru tidak bisa memindahkan ibu kota ke jonggol, pemindahan gagal total, terus diikuti SBY gagal juga, padahal kerugian kemacetan dijakarta 67.5triliun/thn.",-1
Banyak perdebatan ihwal urgensi pemindahan ibu kota tersebut.    ,0
"Alih-alih ingin periode ke dua membanguna manusia, yang digenjot justru pemindahan ibu kota (?)",-1
Yang masalah pemindahan ibu kota kan sudah dibahas kemarin,0
Jd apa fungsi  klo pemindahan ibu kota pak  tdk ada komnksinya dg Wakil rakyat   …,-1
Saya setuju dengan upaya pemindahan ibu kota. Namun apakah untuk waktu yang dekat ini adalah pilihan yang tepat disamping memang banyak yang perlu disiapkan? Apakah pemindahan ibu kota ini adalah termasuk kebutuhan yang mendesak sehingga harus dilakukan secara segera?,1
"bingung aku sama orang2 yg nolak pemindahan ibu kota, aku setuju sih karena Indonesia butuh pemerataan cuk",1
Peneliti: Presiden perlu bentuk Badan Otorita Pemindahan Ibu Kota    … pic.twitter.com/wwglZx79Wu,0
"Kenapa reaksi orang2 ke pemindahan ibu kota malah bikin meme pindah juga pembangunan dan landmark2nya, kan ibu kota ga selalu harus lebih maju dari kota lainnya, kalo gitu cara pikirnya semua kota harus dijadiin ibu kota dulu biar semuanya bisa maju",0
"Mantab jiwo 👍 Harus Setuju kan Nama Kartanegara jg dibawa  bro   kutai Kartanegara kan😄    …  ""Pada prinsipnya beliau dan Gerindra setuju dilakukan pemindahan Ibu Kota, dengan catatan,"" kata juru bicara pribadi Prabowo, Dahnil Anzar Simanjuntak.",1
Apa yang diberitakan pada saat ini dimana Presiden  merencanakan pemindahan ibu kota ke Kalimantan Timur. Hmmm Jadi mengingatkan saya pada Jonggol - Bogor. Anak milenial pasti ga tau ya Kang  pic.twitter.com/TL8mvqQYm9,-1
"Buruan, guys, kalian juga mesti ikut komen sebagai saksi sejarah pemindahan ibu kota Indonesia di video ini. Komennya bejibun tapi pada “meninggalkan jejak” semua. 😆  Resmi! Presiden Jokowi Umumkan Lokasi Ibu Kota Baru     via ",0
Prabowo Subianto Dukung Pemindahan Ibu Kota    …,1
"Pemindahan ibu kota indonesia dari jakarta bogor itu tidak mudah ,karena harus melibatkan mahkamah otoritas internasional den hag ,piagam perserikatan bangsa bangsa ,dan mou antar negara ,juga back up atas dana keuangan colateral jaminan logam emas mulia, lisensi payung hukum  pic.twitter.com/Dv9lbEJCR1",-1
"Pemindahan ibu kota indonesia dari jakarta bogor itu tidak mudah ,karena harus melibatkan mahkamah otoritas internasional den hag ,piagam perserikatan bangsa bangsa ,dan mou antar negara ,juga back up atas dana keuangan colateral jaminan logam emas mulia, lisensi payung hukum  pic.twitter.com/p4o9acGX34",-1
"Pemindahan ibu kota indonesia dari jakarta bogor itu tidak mudah ,karena harus melibatkan mahkamah otoritas internasional den hag ,piagam perserikatan bangsa bangsa ,dan mou antar negara ,juga back up atas dana keuangan colateral jaminan logam emas mulia, lisensi payung hukum  pic.twitter.com/5krzxQPjKF",-1
"Prabowo Setuju Pemindahan Ibu Kota dengan 4 Catatan: ""Pada prinsipnya beliau dan Gerindra…    ",1
Presiden Jokowi Umumkan Lima Alasan Pemindahan Ibu Kota ke Penajam Paser Utara    … #BeritaTerkini #BeritaNasional #Jokowi #KalimantanTimur #penajampaserutara #kutaikartanegara #IbuKotaBaru #IbuKotapindah,1
"Tdk mungkin 571T ini akan cair begitu saja apalagi diambil dri APBN dan APBD , apalagi rencana pemindahan Jantung Ibu kota ke Kaltim bisa dipastikan berpengaruh besar pd pertumbuhan usaha dan bisnis di DKI jdi utk apa dana itu, Jokowi sendiri mengatakan itu masih dikaji",0
Baca komen pengumuman pemindahan ibu kota di ig be like :  pic.twitter.com/6YIKz02KM9,0
"Pemindahan Ibu Kota, Hutan Lindung Kaltim Takkan Terganggu     #skalanews via ",1
Tokoh Masyarakat Kaltim James Bastian Tuwo Sambut Positif Pemindahan Ibu Kota. Keputusan tersebut dinilai bukan saja untuk memastikan dari pemerataan pembangunan ke luar Pulau Jawa tetapi juga membawa visi Indonesiasentris.     … pic.twitter.com/GvXT0PkQcp,1
Setuju bg   Seperti y rencana pemindahan Ibu Kota ini hanya kepentingan kelompok Eksekutif.... Agar bs numpuk kekayaan dgn proyek2 yg sdh di rencanakan & bs nambah utang lg sm China,-1
"Aku menunggu ""keributan"" tntang pemindahan ibu kota, salah 1 alasan pindah Krn Jakarta rawan bencana sprti banjir n gempa tp konon calon ibu kota nnti pun katanya rawan bncan yg sm. Blm lg seandainya bencana itu terjadi nnti pst blng ini azab bla... Bla...",-1
"Alhamdulillah bang  sdh menjabarkan dgn baik mengenai pandangan nya terhadap rencana pemindahan ibu kota. Terimakasi tmn2 semua yg sdh nonton    ‘Trs udh nih min??’ Belumm, krn setelah itu lsg meluncur ke  di acara ‘Dua Sisi’😬 sukses bang!! pic.twitter.com/dBIKAplUs3",0
"Dengungan rencana pemindahan ibu kota Republik Indonesia sudah terdengar sejak lama, hari ini diumunkan resmi. Kalau baru berkoar hari ini, kemaren kemaren kemana saja kalian. Apabila rakyat dan pemimpin daerah ada pendapat sampaikanlah ketika suatu rencana belum diresmikan.",1
"Diri ini terlalu kecil untuk membicarakan ide-ide besar seperti pembubaran banser, bintang kejora, atau pemindahan ibu kota, semisal. Sementara saya masih terlalu sering merugikan orang lain, bahkan teman sendiri, dengan hal hal toxic dalam diri yang belum mampu saya tangani.",0
inti dari semua catatan itu poin 1 dan 6 selebihnya cakap2 kede kopi sajanya itu.  ibu kota resmi pindah dgn dukungan penuh prabowo dan gerindra sebab catatan itu bukan untuk menghentikan rencana pemindahan ibu kota melainkan melegitimasinya kemudian.,1
Presiden Tegaskan Pemindahan Ibu Kota Baru Tak Bebankan APBN    … pic.twitter.com/1MGPhN7zn2,1
Presiden Tegaskan Pemindahan Ibu Kota Baru Tak Bebankan APBN    … pic.twitter.com/BHCNOmvNFn,1
"Insyaallah saya juga wisuda 2020, kebetulan saya penduduk asli Kalimantan, sangat setuju dengan pemindahan ibu kota",1
"Rencana pemindahan ibu kota Indonesia ke Kalimantan menuai pendapat di berbagai kalangan, sehingga memunculkan usulan jajak pendapat publik. Lalu bagaimana pendapat warga Jakarta mengenai jajak pendapat ini? Berikut liputannya.     pic.twitter.com/b2xHMNYPlD",0
Publik sudah tau bang kmn arahnya pemindahan ibu kota. Ya pasti itu2 aja,-1
"Fahri Hamzah menilai, Presiden Jokowi kurang menghimpun masukan dari ahli ketatanegaraan terkait pemindahan ibu kota.    ",-1
Pemindahan ibu kota menebus segala yg pernah gagal kah ? 😛,-1
"following aku nyinyir ttg pemindahan ibu kota, repost postingan ada pak wiwi, yagitu nyinyiiiiiiir. aku liat username, oh.. pantes. dulu pendukung garis keras pak wowo",-1
 Hal-hal yang Perlu Diketahui Soal Pemindahan Ibu Kota Ada beberapa poin yang per     …,0
"bilau terlihat sederhana namun pemberani, dan serius dalam bekerja. pemindahan ibu kota bukan persoalan kecil, namun dengan keberanian dan pengkajian yg serius. kita pasti mampu. #saveindonesia #IndonesiaSatu #ibukotabaru pic.twitter.com/IMXllbEeyn",1
"Ga setuju pemindahan ibu kota.  Udah, pengen ngetwit gitu aja.  .....  lagian ni rangorang mikirnya ibukota bakal pindah bulan depan apa yak?  sok lah spekulan tanah, mulai bergerak! (paling juga udah dari kemaren2)",-1
"Ini yg mungkin luput dari kajian pemindahan ibu kota, nasi uduk juga jangan sampe kaga!",0
Gubernur Anies Bertemu Jokowi Bahas Pemindahan Ibu Kota #BacaIndoposAja #Aniesjokowi    …,0
Aneh sih liat komen persoal pemindahan Ibu Kota bahwa yg dipindah cuma pusat pemerintahan bukan pusat ekonomi. Mereka pikir pemindahan pusat pemerintahan gk akan berimplikasi pda pembentukan pusat perekonomian baru.,-1
Hal-hal yang Perlu Diketahui Soal Pemindahan Ibu Kota     pic.twitter.com/qfiR3WBSHU,0
"Presiden  melakukan Konferensi Pers Pemindahan Ibu Kota, yuk simak infografis dari , mengapa Indonesia butuh Ibu Kota Baru. #ElshintaEdisiMalam pic.twitter.com/ghWTvPxVLs",1
Prabowo Setuju Pemindahan Ibu Kota dengan 4 Catatan       ,1
Pengamat ingatkan ancaman deforestasi terkait pemindahan ibu kota    …,-1
Senayan Ingatkan Masalah Papua Lebih Penting Ketimbang Pemindahan Ibu Kota    ,-1
"Slmt mlm,  apa mungkin pemindahan ibu kota ada kaitan nya dgn gubernur skrg?",0
Ketua Komisi II Optimistis Regulasi Pemindahan Ibu Kota Selesai 2019-2024    ,1
Ketua Komisi II Zainudin Amali optimistis pembahasan regulasi terkait pemindahan ibu kota selesai pada periode 2019-2024.    ,1
Pemindahan ibu kota ada di proker saat kampanye gak yak? #askingforafriend #serius,0
Beliau tepat bisa jadi beliau ini tidak terpengaruh dengan isu pemindahan ibu kota.,-1
Indef: Tak Ada Dampak Ekonomi Signifikan. RENCANA PEMINDAHAN IBU KOTA KE KALIMANTAN    ,1
"Presiden engga ngajak diskusi lembaga-lembaga negara lain soal pemindahan ibu kota? Wajar. Ini kan Kerajaan, bukan Republik.",-1
"Terkait pemindahan ibu kota dari Jakarta ke Kalimantan Timur, pemerintah diminta memberikan insentif bagi pengusaha yang hendak berinvestasi di salah satu provinsi di Pulau Borneo tersebut.     …",1
" nih bil buat kamu, karena sesungguh nya pemindahan suatu Ibu Kota merupakan pilihan yang sudah pasti jelas di pelajari dalam waktu lama dan dikaji oleh Ahli nya. Perbanyak info dulu, biar ga bikin story pro&kontra. just take a look and see    …",1
Pemindahan Ibu Kota adalah Proyek Gagah-gagahan ala Bandung Bondowoso    …,-1
"Ibu Kota Negara Pindah ke Kalimantan, Pemerintah Berharap Paling Lambat 2024 Pemindahan…    ",1
"Presiden Joko Widodo menetapkan Penajam dan Kutai Kartanegara sebagai ibu kota baru pengganti DKI Jakarta.⁣ Dilansir dari IDN Times, Jokowi menyebutkan lima alasan pemindahan ibu kota. ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣  pic.twitter.com/s0WlTt3OHV",1
Pemindahan Ibu Kota Negara ke akan Kurangi Ketimpangan    …,1
"Pemindahan ibu kota selain adanya analisis-analisis ilmiah, harus ada analisis pergaulan. Bila anak-anak muda memilih menggunakan ""anjir"" ketimbang ""bungul"", mohon dibatalkan pindah🙏🙏",-1
"Tolonglah,  sadarlah. Yg paling urgen di Indonesia itu adalah pendidikan kesehatan ny. Pemindahan ibu kota dengan alasan pembangunan sangat tdk masuk akal,  dan membuktikan satu periode sebelumnya bapak memang tdk beres membangun Indonesia. 🤨🤨🤨🤨    …",-1
semoga rencana pemindahan ibu kota lancar nan aman dan ibu kita jadi besanan ya.,1
"Ditengah hingar bingar urusan pemindahan ibu kota, ada saudara2 yg beribadah saja susah (urusan yang dilupakan).",-1
"Senin (26/08) pukul 13.00 WIB presiden  telah menetapkan Kalimantan Timur sebagai #IbuKotaBaru, tepatnya di Panajam Paser Utara dan Kutai Kartanegara .  Mau tahu dari mana anggaran pemindahan Ibu Kota…    …",1
"Secara jangka panjang, pemindahan ibu kota negara Indonesia merupakan jawaban terbaik    …",1
Memang Presiden bisa eksekusi sendiri pemindahan Ibu Kota negara...tanpa persetujuan lembaga lain..?kerajaan kalii....?    …,-1
"Ada beberapa poin yang perlu diketahui tentang pemindahan ibu kota, meliputi lokasi, luas lahan, risiko bencana, biaya, hingga komitmen penjagaan lingkungan.    …",0
Pemindahan ibu kota adalah Proses perpindahan menuju kehancuran,-1
"Saya lahir di Jakarta, darah Batak, mendukung penuh pemindahan Ibu Kota NKRI yg sudah diumumkan oleh Presiden  , semoga rencana yg baik berjalan lancar dan sukses.",1
"Presiden Jokowi telah mengumumkan dua daerah yang akan dijadikan #IbuKotaBaru, nah salah satu efek pemindahan ibu kota tersebut dapat dilihat di sini    …",1
Ekonom UI: Pemindahan Ibu Kota Tidak Menguntungkan Ekonomi Secara Signifikan    … #RMOLSumsel #KlikRMOLID #RepublikMerdeka pic.twitter.com/SCPEw63L2C,-1
Pemindahan Ibu Kota Djarot : Jakarta Lebih Longgar    …,1
"Itu urusan swasta kenapa kita yg suruh mikir, pada intinya Jokowi tak menyebutkan hutang dalam pemindahan ibu kota",-1
"""Pada prinsipnya beliau dan Gerindra setuju dilakukan pemindahan Ibu Kota, dengan catatan,"" kata juru bicara pribadi Prabowo, Dahnil Anzar Simanjuntak.    …",1
Rencana pemindahan ibu kota dr boss cebong keok telak di jajak pendapat 😂😂😂 ayoo bong dungu dukung 😂😂😂,-1
Gubernur Kaltim Siap Dukung Pemindahan Ibu Kota     pic.twitter.com/AZZXnnfK6i,1
Sherly Annavita: Pemindahan Ibu Kota Bukti Kegagalan Jokowi    ,-1
"Prabowo Setuju Pemindahan Ibu Kota dengan 4 Catatan    …  ""Pada prinsipnya beliau dan Gerindra setuju dilakukan pemindahan Ibu Kota, dengan catatan,"" kata juru bicara pribadi Prabowo, Dahnil Anzar Simanjuntak.",1
Fahri Hamzah sayangkan keputusan sepihak pemindahan ibu kota. #ElshintaEdisiMalam     pic.twitter.com/dEnjA1Hfk7,-1
"Anggaran nya masih lebih murah dibanding mempercantik DKI.. Anggaran pemindahan ibu kota sekitar 470T, anggaran mempercantik DKI 500T, mempercantik dengan bambu dan jaring Hitam..",1
"Kalau benar presiden merasa di pilih rakyat,presiden juga harus mendengarkan aspirasi rakyat,jangan asal memutuskan, karena tanpa rakyat Bpk Jokowi TDK mungkin jd presiden,.. ( ""kami sekeluarga besar menolak pemindahan ibu kota "")",-1
Semoga pemindahan ibu kota perlu di pertimbangkan dari sisi sepiritual dan sejarah pulau jawa.,-1
Urgensi pemindahan ibu kota sendiri itu apa pak?,0
"Pemindahan ibu kota saya setuju.   Tp selain urusin pindan kontrakan, Pemerintah juga harus ttp fokus pd janjinya dan problem lainny  1. Pembangunan sdm 2. Pembangunan infrastruktur indonesia 3. Bpjs 4. Bumn rugi dll  #IbuKotaBaru",1
"Pemerintah Berharap Akhir 2020 Ibu Kota Mulai Konstruksi, Paling Lambat 2024 Proses Pemindahan Ibu Kota Negara    …",1
Ridwan Kamil nilai pemindahan ibu kota negara kurang efisien    …,-1
"Ya karena itu, pemindahan ibu kota ke kaltim ini sebenarnya ada dampak plus minusnya.",0
"Digagas Sejak Lama, Begini Penjelasan Alasan Presiden Jokowi Soal Pemindahan Ibu Kota Negara    …",1
Kenapa ga mngangkat isu masalah Papua atw mobdin presiden / menteri atw pemindahan ibu kota ke Kaltim?,-1
Pemindahan ibu kota ke tengah-tengah Indonesia diharap bisa memeratakan pembangunan.    …,1
"Digagas Sejak Era Soekarno, Ini Alasan Perlunya Pemindahan Ibu Kota Menusut Presiden Jokowi    ",1
Proyek Pemindahan Ibu Kota dan Buat apakah proyek Infrastruktur di Jawa bahkan Tol Trans Jawa dibangun tp Ibu Kotanya pindah ??,-1
"BIAYA Pemindahan Ibu Kota Dua Kali Nilai 5 Klub Elite! Real Madrid, Barcelona, MU, Munchen dan Juve    …",-1
"Jika keputusan pemindahan ibu kota ada di era Pak JKW, tidak harus mesti diselesaikan di era Pak JKW mengingat begitu besarnya skalanya dalam semua aspek dan hrs berprespektif jangka panjang. Yang memulai, tidak akan kalah kebesarannya dengan yang melanjutkan dan menyelesaikan.",1
"Tadi denger pidato ttg pemindahan ibu kota. Fokus gua ke pendanaan, 19% apbn terus disebutin ada bantuan swasta dan sbgnya.",1
"Berita terpopuler detikFinance, Senin (26/8/2019) didominasi pemindahan ibu kota ke Kalimantan Timur (Kaltim).    …",0
Pemindahan ibu kota bkn  karena kemauan presiden sendiri tetapi hrs mengacuh pada  UU dan persetujuan DPR Ri...sebaiknya janji2 kampanye di tunaikan duluh...,-1
"Maaf, Kawan! Aku hanya bisa menjawabmu dengan 'tidak tahu' ketika engkau mengajakku berdiakusi tentang Indonesia hari ini. Mengenai masalah Papua dan pemindahan Ibu Kota. Aku hanya menjawab 'tidak tahu', karena sungguh aku tidak tahu, dan karena sedang mengalami krisis kesadaran.",0
"Setelah ada konferensi pers oleh pak presiden mengenai pemindahan ibu kota RI, apakah ada jaminan akan terealisasinya RTH sekurang-kurangnya  30% dari luas wilayah kota sesuai dengan uu no 26 thn 2007 ttg penataan ruang.",-1
Apakah pemindahan ibu kota ini pemborosan?,0
"Harus kita dukung pemindahan ini, sudah jelas Jawa sudah berat menahan beban ibu kota",1
Pak fadli cucurkan sedikit biaya pemindahan ibu kota untuk penanganan karhutla di riau.. kami kekurangan udara bersih pak..,-1
Pemindahan Ibu Kota Butuh Payung Hukum  #BacaIndoposAja #PemindahanIbuKota    …,1
Cukup bijak. Emang bener sih pemindahan Ibu Kota ini sebenernya bukan suatu urgensi. Tp mungkin pemerintah sedang melakukan suatu upaya. Semoga aja bisa menjadi keadilan sosial bagi seluruh bangsa indonesia.    …,1
Ada APA dgn PRESIDENT RI  MGKIN ada baiknya jika pemindahan ibu kota  tidak terlalu jauh dari JAKARTA  apakah jokoei memang mau lari dari tanggung jawab mengayomi RAKYAT hingga harus pergi jauh dari beban RAKYAT,-1
Pasti Ada plus minus pemindahan ibu Kota. And I want to know it!  Setidaknya bisa dipersiapkan  ancang2 gitulah,0
Sempat terfikir tapi langsung ditepis gak logis menurutku karena masa sih keputusan sepenting pemindahan ibu kota cuman gara2 politik elektoral. sangat dangkal sekali. Justru tidak mencirikan sikap negarawan.   Bisa jadi ini hanya buah pikir nya Gus Nadir yang emosional?,-1
"Boros lahan, Ridwan Kamil kritik desain Ibu Kota baru di Kalimantan Timur    … #pemindahanibukota",-1
"Dalam pemindahan ibu kota bukan hanya permasalahan Presiden saja. Mardani Ali Sera mengatakan bahwa DPR dan MPR juga ikut terlibat, dan berdasarkan kajian mendalam perlu adanya 6 UU dimana 4 di revisi dan 2 lainnya pengajuan baru.  #TopNews      pic.twitter.com/eBvztyKk8U",1
"Buat kalian yang terlalu fanatik dengan pemindahan ibu kota, ingat ibu kota pindah kalian tetap gitu” aja kalau tidak ada melakukan sesuatu. gak usah terlalu di urusin yang bukan urusan kalian, mending kalian nikmati hidup ini. Dengan enjoy aman👌 #ibukotaIndonesia #IbuKotaBaru",0
"Boros lahan, Ridwan Kamil kritik desain Ibu Kota baru    … #pemindahanibukota",-1
Ini pendapat Ridwan Kamil soal pemindahan ibu kota Indonesia - ANTARA News Jawa Barat    …,0
"Ngopi dgn ibu, ttg pemindahan ibu kota dan cpns yg akan dtg ""Bu boleh daftar cpns tu di solok banyak yg dibutuhin"" Jwb ""jauh e, susah nanti plg"" Ok  ""Bu gmn kalo daftar dpr lagi. Kan mau pindah tu, sapa tau pindah juga dprnya kesono"" Jwb cepat ""daftar o mbak"" Ok  Hmmm 😂",1
Mas dandy apakah pemindahan ibu kota saat ini hanya untuk kepentingan segelintir orang saja mas?  Beda tujuan dengan Soekarno waktu itu atau seperti apa mas??,0
Ekonom sebut pemindahan ibu kota ke Kaltim akan kurangi ketimpangan    …,1
"Ini ngapain pada ngecengin anies dah soal pemindahan ibu kota? Emang realisasinya setahun cukup? yg ada anies keburu lengser, ibu kota blm pindah juga 😂",0
Kata bang  pemindahan ibu kota merupakan keputusan yg grasa grusu. Hmm sepakat saya bang! #IniGrasaGrusu pic.twitter.com/KmtjKNfN3H,-1
Si togog merasa negara ini punya dia .pemindahan ibu kota harusnya di putuskan dpr  bukan presiden ..kok seenaknya aja membuat keputusan  #REMOVEBANSER #REMOVEBANSER,-1
"Mau komen tentang pemindahan ibu kota,  tapi ga jadi.",0
Dampak Pemindahan Ibu Kota di Pelemahan Ekonomi Global    …,0
expresi WAN ABUD  pas  konpres tentang pemindahan Ibu Kota Negara ke Kalimantan.  pusing pala Anaaaaa. 😂😂😂  pic.twitter.com/3oGJsnqFt4,0
Visioner. Kalian generasi millenial nantinya yg akan merasakan manfaat pemindahan Ibu Kota.    …,1
"Pemindahan ibu kota terus ada yg protes ""kenapa ga mikirin masalah lapangan kerja daripada ngurusin pindahan?""   Padahal kalau diliat dari sudut pandang yang lain kan kalau ada pembangunan berarti bakal ada pembukaan lapangan kerja dong di proyeknya",1
Pertanyaan sy cm satu. Siapa yg diuntungkan dlm pemindahan ibu kota ini?    …,0
"Ibu kota  adlah simbol hegemoni kekuasaan, karena di situ istana berada. Dengan adanya agenda pemindahan ibu kota, apakah  akan berimplikasi merubah peta hegemoni kekuasaan yg selama ini digenggam jawa ? mungkinkah jawa akan rela hegemoninya diambilalih luar jawa?",0
"Soal pemindahan ibu kota, pengamat berikan dua catatan    …",0
"Sangat saya apresiasi, langkah pemerintah atas pemindahan Ibu Kota Negara.",1
"Pengumuman Pemindahan Ibu Kota Tak Berdampak, IHSG Turun 41 Poin ke Level 6.241    … pic.twitter.com/ByJ26goR91",-1
pak  pengen baca dong saya hasil kajian pemindahan ibu kota ini agar supayaaa,0
"Jika sampai pemindahan Ibu Kota ini terjadi, saya akan pastikan pemerataan ekonomi betul-betul terjadi, bukan sekedar wacana.",-1
"Saya bukan dalam posisi menolak, tapi saya ingin segala biaya, keuntungan dan kerugiannya harus diperhitungkan matang2. Saya ingin pemindahan Ibu Kota ini tentunya tidak menambah hutang negara. Saya ingin kebijakan ini telah melibatkan seluruh pihak, bukan hanya eksekutif saja.",1
 ingatkan Presiden  Pemindahan Ibukota jangan tambah utang negara  #pemindahanibukota #HutangMenumpukEkonomiTerpuruk #IbuKotaBaru #ibukotaIndonesia   …,-1
"[BREAKING NEWS] - HIMPUNAN KAWASAN INDUSTRI INDONESIA BUKA SUARA MENGENAI PEMINDAHAN IBU KOTA, BAGAIMANA PENDAPAT MEREKA ATAS PEMINDAHAN TERSEBUT DARI SISI EKONOMI?? Simak selengkapnya di >>    ",0
Setelah baca ini justru mengindikasikan ada motivasi politik lain dari pemindahan ibu kota yang sebelumnya tidak saya duga.   apakah sedangkal itu?    …,-1
Fahri Hamzah Tak Setuju Pemindahan Ibu Kota    … #Nasional pic.twitter.com/BiGRPFvB9S,-1
