tweet,label
apa  berita     presiden rencana pindah ibu kota  kalimantan timur hmmm jadi ingat   jonggol bogor anak milenial  ga tau  kang pic twitter com tl mvqqym,-1
buru guys kalian  mesti ikut komen  saksi sejarah pindah ibu kota indonesia  video  komennya bejibun   tinggal jejak semua resmi presiden jokowi umum lokasi ibu kota baru via,0
prabowo subianto dukung pindah ibu kota,1
pindah ibu kota indonesia  jakarta bogor   mudah   libat mahkamah otoritas internasional den hag piagam serikat bangsa bangsa  mou antar negara  back up atas dana uang colateral jamin logam emas mulia lisensi payung hukum pic twitter com dv lbejcr,-1
pindah ibu kota indonesia  jakarta bogor   mudah   libat mahkamah otoritas internasional den hag piagam serikat bangsa bangsa  mou antar negara  back up atas dana uang colateral jamin logam emas mulia lisensi payung hukum pic twitter com p o acgx,-1
pindah ibu kota indonesia  jakarta bogor   mudah   libat mahkamah otoritas internasional den hag piagam serikat bangsa bangsa  mou antar negara  back up atas dana uang colateral jamin logam emas mulia lisensi payung hukum pic twitter com krzxqpjkf,-1
prabowo tuju pindah ibu kota  catat  prinsip beliau  gerindra,1
presiden jokowi umum lima alas pindah ibu kota  najam paser utara,1
tdk mungkin t   cair    ambil dri apbn  apbd  rencana pindah jantung ibu kota  kaltim  pasti pengaruh besar pd tumbuh usaha  bisnis  dki jdi utk apa dana  jokowi sendiri kata   kaji,0
baca komen umum pindah ibu kota  ig be like pic twitter com yikz km,0
pindah ibu kota hutan lindung kaltim tak ganggu via,1
tokoh masyarakat kaltim james bastian tuwo sambut positif pindah ibu kota putus sebut nilai bukan   pasti  perata bangun  luar pulau jawa   bawa visi indonesiasentris pic twitter com gvxt pkqcp,1
tuju bg  y rencana pindah ibu kota   penting kelompok eksekutif  bs numpuk kaya dgn proyek yg sdh  rencana bs nambah utang lg sm china,-1
aku tunggu ribut tntang pindah ibu kota salah alas pindah krn jakarta rawan bencana sprti banjir n gempa tp konon calon ibu kota nnti  kata rawan bncan yg sm blm lg anda bencana  jadi nnti pst blng  azab bla bla,-1
alhamdulillah bang sdh jabar dgn baik kena pandang nya  rencana pindah ibu kota terimakasi tmn semua yg sdh nonton trs udh nih min belumm krn   lsg luncur   acara  sisi sukses bang pic twitter com dbikaplus,0
dengung rencana pindah ibu kota republik indonesia  dengar sejak lama hari  umun resmi kalau baru koar hari  kemaren kemaren   kalian apabila rakyat  pimpin daerah  dapat sampai  suatu rencana  resmi,1
diri  terlalu kecil  bicara ide ide besar  bubar banser bintang kejora  pindah ibu kota misal    terlalu sering rugi orang  bahkan teman sendiri    toxic  diri   mampu  tangan,0
inti  semua catat  poin  lebih cakap kede kopi saja  ibu kota resmi pindah dgn dukung penuh prabowo  gerindra  catat  bukan  henti rencana pindah ibu kota  legitimas kemudian,1
presiden tegas pindah ibu kota baru tak beban apbn pic twitter com mgphn zn,1
presiden tegas pindah ibu kota baru tak beban apbn pic twitter com bhcnomvnfn,1
insyaallah   wisuda betul  duduk asli kalimantan sangat tuju  pindah ibu kota,1
rencana pindah ibu kota indonesia  kalimantan tuai dapat  bagai kalang  muncul usul jajak dapat publik lalu bagaimana dapat warga jakarta kena jajak dapat  ikut liput pic twitter com b xhmnypld,0
publik  tau bang kmn arah pindah ibu kota    aja,-1
fahri hamzah nilai presiden jokowi kurang himpun masuk  ahli ketatanegaraan kait pindah ibu kota,-1
pindah ibu kota tebus segala yg pernah gagal ,-1
following aku nyinyir ttg pindah ibu kota repost postingan  pak wiwi yagitu nyinyiiiiiiir aku liat username  pantes dulu dukung garis keras pak wowo,-1
   perlu tahu soal pindah ibu kota  beberapa poin  per,0
bilau lihat sederhana  berani  serius  kerja pindah ibu kota bukan soal kecil   berani  kaji yg serius   mampu pic twitter com imxllbeeyn,1
ga tuju pindah ibu kota udah ken ngetwit gitu aja lagi ni rangorang mikirnya ibukota bakal pindah bulan depan apa yak sok lah spekulan tanah mulai gerak paling  udah  kemaren,-1
 yg mungkin luput  kaji pindah ibu kota nasi uduk  jangan sampe kaga,0
gubernur anies temu jokowi bahas pindah ibu kota,0
aneh sih liat komen soal pindah ibu kota  yg pindah cuma pusat perintah bukan pusat ekonomi  pikir pindah pusat perintah gk  implikasi pda bentuk pusat ekonomi baru,-1
   perlu tahu soal pindah ibu kota pic twitter com qfir wbshu,0
presiden laku konferensi pers pindah ibu kota yuk simak infografis   indonesia butuh ibu kota baru pic twitter com ghwtvpxvls,1
prabowo tuju pindah ibu kota  catat,1
amat ingat ancam deforestasi kait pindah ibu kota,-1
senayan ingat masalah papua lebih penting ketimbang pindah ibu kota,-1
slmt mlm apa mungkin pindah ibu kota  kait nya dgn gubernur skrg,0
ketua komisi ii optimistis regulasi pindah ibu kota selesai,1
ketua komisi ii zainudin amal optimistis bahas regulasi kait pindah ibu kota selesai  periode,1
pindah ibu kota   proker  kampanye gak yak,0
beliau tepat  jadi beliau   pengaruh  isu pindah ibu kota,-1
indef tak  dampak ekonomi signifikan rencana pindah ibu kota  kalimantan,1
presiden engga ngajak diskusi lembaga lembaga negara  soal pindah ibu kota wajar  kan raja bukan republik,-1
kait pindah ibu kota  jakarta  kalimantan timur perintah minta beri insentif  usaha  hendak investasi  salah satu provinsi  pulau borneo sebut,1
nih bil buat kamu  sungguh nya pindah suatu ibu kota rupa pilih    jelas  ajar  waktu lama  kaji  ahli nya banyak info dulu biar ga bikin story pro kontra just take a look and see,1
pindah ibu kota  proyek gagah gagah ala bandung bondowoso,-1
ibu kota negara pindah  kalimantan perintah harap paling lambat pindah,1
presiden joko widodo tetap najam  kuta kartanegara  ibu kota baru ganti dki jakarta lansir  idn times jokowi sebut lima alas pindah ibu kota pic twitter com s wltt ohv,1
pindah ibu kota negara   kurang timpang,1
pindah ibu kota  ada analisis analisis ilmiah   analisis gaul bila anak anak muda pilih guna anjir ketimbang bungul mohon batal pindah,-1
tolong sadar yg paling urgen  indonesia   didik sehat ny pindah ibu kota  alas bangun sangat tdk masuk akal  bukti satu periode belum bapak memang tdk beres bangun indonesia,-1
moga rencana pindah ibu kota lancar nan aman  ibu  jadi besan ,1
tengah hingar bingar urus pindah ibu kota  saudara yg ibadah  susah urus  lupa,-1
senin pukul wib presiden  tetap kalimantan timur  tepat  panajam paser utara  kuta kartanegara mau tahu  mana anggar pindah ibu kota,1
 jangka panjang pindah ibu kota negara indonesia rupa jawab baik,1
memang presiden  eksekusi sendiri pindah ibu kota negara  tuju lembaga  raja kali,-1
 beberapa poin  perlu tahu  pindah ibu kota liput lokasi luas lahan risiko bencana biaya hingga komitmen jaga lingkung,0
pindah ibu kota  proses pindah tuju hancur,-1
 lahir  jakarta darah batak dukung penuh pindah ibu kota nkri yg  umum  presiden moga rencana yg baik jalan lancar  sukses,1
presiden jokowi  umum  daerah   jadi nah salah satu efek pindah ibu kota sebut  lihat  sini,1
ekonom ui pindah ibu kota  untung ekonomi  signifikan pic twitter com scpew l c,-1
pindah ibu kota djarot jakarta lebih longgar,1
 urus swasta   yg suruh mikir  inti jokowi tak sebut hutang  pindah ibu kota,-1
 prinsip beliau  gerindra tuju laku pindah ibu kota  catat kata juru bicara pribadi prabowo dahnil anzar simanjuntak,1
rencana pindah ibu kota dr boss cebong keok telak  jajak dapat ayoo bong dungu dukung,-1
gubernur kaltim siap dukung pindah ibu kota pic twitter com azzxnnfk i,1
sherly annavita pindah ibu kota bukti gagal jokowi,-1
prabowo tuju pindah ibu kota  catat  prinsip beliau  gerindra tuju laku pindah ibu kota  catat kata juru bicara pribadi prabowo dahnil anzar simanjuntak,1
fahri hamzah sayang putus pihak pindah ibu kota pic twitter com denja hfk,-1
anggar nya  lebih murah banding cantik dki anggar pindah ibu kota  t anggar cantik dki t cantik  bambu  jaring hitam,1
kalau benar presiden rasa  pilih rakyat presiden   dengar aspirasi rakyat jangan asal putus   rakyat bpk jokowi tdk mungkin jd presiden  keluarga besar tolak pindah ibu kota,-1
moga pindah ibu kota perlu  timbang  sisi sepiritual  sejarah pulau jawa,-1
urgensi pindah ibu kota sendiri  apa pak,0
pindah ibu kota  tuju tp  urusin pindan kontra perintah   ttp fokus pd janji  problem lainny bangun sdm bangun infrastruktur indonesia bpjs bumn rugi ,1
perintah harap akhir ibu kota mulai konstruksi paling lambat proses pindah ibu kota negara,1
ridwan kamil nilai pindah ibu kota negara kurang efisien,-1
   pindah ibu kota  kaltim  benar  dampak plus minus,0
gagas sejak lama begini jelas alas presiden jokowi soal pindah ibu kota negara,1
 ga mngangkat isu masalah papua atw mobdin presiden menteri atw pindah ibu kota  kaltim,-1
pindah ibu kota  tengah tengah indonesia harap  perata bangun,1
gagas sejak era soekarno  alas perlu pindah ibu kota menusut presiden jokowi,1
proyek pindah ibu kota  buat  proyek infrastruktur  jawa bahkan tol trans jawa bangun tp ibu kota pindah,-1
biaya pindah ibu kota  kali nilai klub elite real madrid barcelona mu munchen  juve,-1
 putus pindah ibu kota   era pak jkw   mesti selesai  era pak jkw ingat  besar skala  semua aspek  hrs berprespektif jangka panjang  mulai   kalah besar   lanjut  selesai,1
tadi denger pidato ttg pindah ibu kota fokus gua  dana apbn terus disebutin  bantu swasta  sbgnya,1
berita populer detikfinance senin dominasi pindah ibu kota  kalimantan timur kaltim,0
pindah ibu kota bkn  mau presiden sendiri  hrs acuh  uu  tuju dpr ri baik janji kampanye  tunai duluh,-1
maaf kawan aku   jawab   tahu  engkau ajak berdiakusi  indonesia hari  kena masalah papua  pindah ibu kota aku  jawab  tahu  sungguh aku  tahu   sedang alami krisis sadar,0
  konferensi pers  pak presiden kena pindah ibu kota ri   jamin  real rth kurang kurang  luas wilayah kota sesuai  uu no thn ttg tata ruang,-1
 pindah ibu kota  boros,0
  dukung pindah   jelas jawa  berat tahan beban ibu kota,1
pak fadli cucur sedikit biaya pindah ibu kota  tangan karhutla  riau  kurang udara bersih pak,-1
pindah ibu kota butuh payung hukum,1
cukup bijak emang bener sih pindah ibu kota  sebenernya bukan suatu urgensi tp mungkin perintah sedang laku suatu upaya moga aja  jadi adil sosial  seluruh bangsa indonesia,1
 apa dgn president ri mgkin  baik  pindah ibu kota  terlalu jauh  jakarta  jokoei memang mau lari  tanggung jawab ayom rakyat hingga  pergi jauh  beban rakyat,-1
  plus minus pindah ibu kota and i want to know it   siap ancang gitulah,0
sempat terfikir  langsung tepis gak logis turut  masa sih putus penting pindah ibu kota cuman gara politik elektoral sangat dangkal sekali justru  ciri sikap negarawan  jadi   buah pikir nya gus nadir  emosional,-1
boros lahan ridwan kamil kritik desain ibu kota baru  kalimantan timur,-1
 pindah ibu kota bukan  masalah presiden  mardani ali sera kata  dpr  mpr  ikut libat  dasar kaji dalam perlu ada uu   revisi  lain aju baru pic twitter com ebvztykk u,1
buat kalian  terlalu fanatik  pindah ibu kota ingat ibu kota pindah kalian tetap gitu aja kalau   laku  gak usah terlalu  urusin  bukan urus kalian mending kalian nikmat hidup   enjoy aman,0
boros lahan ridwan kamil kritik desain ibu kota baru,-1
 dapat ridwan kamil soal pindah ibu kota indonesia  news jawa barat,0
ngopi dgn ibu ttg pindah ibu kota  cpns yg  dtg bu  daftar cpns tu  solok banyak yg dibutuhin jwb jauh e susah  plg  bu gmn kalo daftar dpr  kan mau pindah tu sapa tau pindah  dprnya sono jwb cepat daftar o mbak  hmmm,1
mas dandy  pindah ibu kota     penting gelintir orang  mas beda tuju  soekarno waktu    apa mas,0
ekonom sebut pindah ibu kota  kaltim  kurang timpang,1
 ngapain  ngecengin anies dah soal pindah ibu kota emang realisasi tahun cukup yg  anies keburu lengser ibu kota blm pindah ,0
kata bang pindah ibu kota rupa putus yg grasa grusu hmm sepakat  bang pic twitter com kmtjknfn h,-1
si togog rasa negara  punya  pindah ibu kota harus  putus dpr bukan presiden kok enak aja buat putus,-1
mau komen  pindah ibu kota  ga jadi,0
dampak pindah ibu kota  lemah ekonomi global,0
expresi wan abud pas konpres  pindah ibu kota negara  kalimantan pusing pala anaaaaa pic twitter com ogjsnqft,0
visioner kalian generasi millenial nanti yg  rasa manfaat pindah ibu kota,1
pindah ibu kota terus  yg protes  ga mikirin masalah lapang kerja  ngurusin pindah padahal kalau liat  sudut pandang   kan kalau  bangun arti bakal  buka lapang kerja dong  proyek,1
tanya sy cm satu siapa yg untung dlm pindah ibu kota ,0
ibu kota adlah simbol hegemoni kuasa   situ istana ada  ada agenda pindah ibu kota   implikasi rubah peta hegemoni kuasa yg lama  genggam jawa mungkin jawa  rela hegemoni diambilalih luar jawa,0
soal pindah ibu kota amat ikan  catat,0
sangat  apresiasi langkah perintah atas pindah ibu kota negara,1
umum pindah ibu kota tak dampak ihsg turun poin  level pic twitter com byj gor,-1
pak ken baca dong  hasil kaji pindah ibu kota   supayaaa,0
  pindah ibu kota  jadi   pasti perata ekonomi betul betul jadi bukan dar wacana,-1
 bukan  posisi tolak    segala biaya untung  rugi  hitung matang   pindah ibu kota  tentu  tambah hutang negara   bijak   libat seluruh pihak bukan  eksekutif ,1
ingat presiden pindah ibukota jangan tambah utang negara,-1
breaking news himpun kawasan industri indonesia buka suara kena pindah ibu kota bagaimana dapat  atas pindah sebut  sisi ekonomi simak lengkap ,0
 baca  justru indikasi  motivasi politik   pindah ibu kota  belum   duga  dangkal ,-1
fahri hamzah tak tuju pindah ibu kota pic twitter com bigrpfvb s,-1
breaking news ibu kota negara resmi  pindah  berapa biaya  butuh  kapan proses pindah tepat laku simak lengkap ikut ,0
kutip pindah ibu kota negara  kalimantan timur  laku presiden joko widodo  jadi tipu besar  sejarah indonesia   sampai ekonom  universitas indonesia fithra faisal hastiadi,-1
tetap ibu kota  kaltim picu banyak antusiasme  bagaimana  bijak  dampak buruk  mungkin jadi  pindah pusat perintah  bumi etam lengkap ketuk pic twitter com dkfroivcvc,0
 ekonom  ui fithra faisal hastiadi dampak pindah ibu kota  tdk cuma pandang  sisi ekonomi  bicara bukan faktor ekonomi  to faktor non ekonomi   pindah bukan  dampak ekonomi  cipta ucap,-1
sek sek sek aku  baca berita resmi satu   pindah ibu kota kayak  siap  mikir yg  berat gitu pokoe aku gamau tau dulu,-1
bukan gak tuju pindah ibu kota naun  yg lebih urgent  baik ekonomi buka lapang kerja yg luas luas korban phk  ratus ribu loch buat apa bangun ibu kota   jual aset  hutang jangan  rakyat opini  nkri mau jual,-1
presiden jokowi jelas alas perlu pindah ibu kota negara media aliansi indonesia,1
pindah ibu kota the greatest hoax in history,0
 tumbuh ekonomi kisar apa yakin rencana pindah ibu kota negara  realisasi contoh sederhana esemka yg gk jelas lanjut,-1
seperti isu pindah ibu kota  jadi bahan diskusi  sama seru  milu kemarin  matkul semester   sarat  anggar negara v,0
kritik fahri hamzah kait pindah ibu kota jangan jangan banyak jilat,-1
pindah ibu kota vs the sims built city,-1
tinggal lucu an  topik ilc trand topik yg ter update napa bang  dampak  manfaat pindah ibu kota paham nu  ormas bunser  minta utk mundur bpjs  tawan negara china dlll silah isi kalau   ,0
kalau dana pkbu  swasta lebih banyak  apbn bukan motif ekonomis justru jadi kental pindah ibu kota  penasaran,0
  sudah bicara  pindah ibu kota sekadar ingat jangan lupa  papua,-1
   dasar uu pindah ibu kota  mimpi siang bolong,-1
lembaga survei kedaikopi sigi dapat publik kait pindah ibu kota negara  dki jakarta bagaimana hasil,0
tetiba pikir chaosnya jawa solusi pindah ibu kota sama kayak perempuan nganggur solusi nikah   benar benar siap takut malah timbul banyak masalah baru,-1
bappenas ppn mulai kontruksi  proses pindah ibu kota baru pic twitter com shafcpxurj,1
aktivis sebut pindah ibu kota tunjuk presiden orang visioner,1
bappenas ppn mulai kontruksi  proses pindah ibu kota baru pic twitter com b mcfhg f,1
kalau mau lihat naskah akademis soal pindah ibu kota   min,0
 mana   baca kaji dalam pindah ibu kota  pak,0
pan anggap pindah ibu kota  dar wacana pic twitter com zqadhpikzo,-1
mantap selamat atas pindah ibu kota negara ri,1
yakk sdh mulai nih sahabat bang sedang papar argumen beliau kait rencana pindah ibu kota  survey tunjuk  warga tdk tuju lohh kl ibu kota pindah pic twitter com bwiz mh g,-1
kata  putus   presiden  sadar  pindah ibu kota  bukan domain eksekutif  presiden  libat legislatif pic twitter com tlozm bqsx,-1
utk   brharap kpd sluruh rakyat indonesia khusus  elit politik tokoh bangsa  kluar dri bagai jebak issu pindah ibu kota krn tdk  mamfaatnya lbih baik fokus  janji  pilpres kemarin  tagih cc,-1
ayo  dukung rencana perintah utk pindah ibu kota negara welcome dki kaltim,1
karding pindah ibu kota  kaltim langkah fisibel,1
aktivis sebut pindah ibu kota untung milik lahan pic twitter com o v eo hlf,1
ketua dpp partai gerindra ahmad riza patria kata pindah ibu kota  dukung legalitas  jelas,1
amal kata bahas regulasi pindah ibu kota nanti  libat seluruh mang penting,1
pindah ibu kota the greatest hoax in history,0
alhamdulillah warga ppu sangat antusias  ada pindah ibu kota negara  kalimantan   dukung perata bangun  indonesia timur bupati ppu,1
soal pindah ibu kota fraksi pdip pernah bicara  komisi xi,0
apa cuma gw orang  mikir pindah ibu kota indonesia    hampir ga mungkin,-1
pak jokowi  pake duit pribadi ga  pindah ibu kota ,0
rencana pindah ibu kota negara republik indonesia rupa buah gagas   lahir sejak era presiden soekarno,1
pindah ibu kota ri gerak ekonomi nasional,1
jadi gubernur pilih   salah satu faktor  dorong makin cepat pindah ibu kota,1
ros perkasa roeslani kata presiden joko widodo  keluar putus soal pindah ibu kota,1
giat lingkung nilai pindah ibu kota justru untung usaha tambang  ikut beri beban  kaltim,-1
wow pindah ibu kota baru habis dana rp triliun pic twitter com blpnxuu pq,0
pindah ibu kota negara paling lambat pic twitter com wiy lid do,1
 fix  ibu kota bakal pindah  kaltim mulai detik  stop bahas pindah ibu kota  fokus   ekonomi bangsa yg puruk utang negara yg roket  impor gila an jangan  habis waktu utk bahas  yg  hujung langit,1
pindah ibu kota perintah harap paling lambat pindah  laku,1
kata  hg sejak awal bhw rencana pindah ibu kota  adlh dominan faktor bisnis  urgensi blm  duit banyak  harus guna utk benah ekonomi yg carut marut rakyat yg  susah bumn yg ancam bangkrut bpjs yg penuh masalah  ,-1
pindah ibu kota  kaltim pandang penting dlm bentuk landscap politik indonesia baru masa depan,1
gagas sejak era soekarno presiden jokowi jelas alas perlu pindah ibu kota negara,1
kaji pindah ibu kota   dapat kaji psikologis  kena ekonomi  struktur tanah  perhati asn   umur bagaimana asa   pindah bagaimana keluarga sikap,0
presiden jokowi surati dpr soal pindah ibu kota negara pic twitter com d i v ige,0
jokowi ungkap alas desak pindah ibu kota  kaltim,0
moga pindah ibu kota awal  niat baik rencana dgn se baik nya laksana  se baik nya biaya sesuai  mampu apbn  tambah hutang jangan paksa thn  paripurna shg banyak  paksa tdk laku pilih  baik,1
bukan masalah tuju atw  tuju  nggk percaya   alih isu  mnyibukkan rakyat lupa puruk ekonomi utang negara  impor gila an stop bicara soal pindah ibu kota,-1
mantan direktur laksana bank dunia   bahas rancang anggar pindah ibu kota sama dewan wakil rakyat dpr moga pabrik semen  bumn lain nasib lebih baik banding era pabrik baja  yg habis  sikat baja china,1
operator telekomunikasi siap kawal pindah ibu kota  kaltim,1
presiden  sibuk ngurusin pindah ibu kota,-1
bagus pak moga  pindah ibu kota negara jadi indonesia makin maju sekian,1
pindah ibu kota negara gue suka istilah revolusi spasial,-1
tanggap pindah ibu kota zulkfli hasan selesai dulu soal papua,-1
pindah ibu kota buat investasi  konstruksi  properti jadi tarik,1
  kereta duduk hadap bapak bapak  ibu ibu lalu bapak ngajak ngbrol  tanya mahasiswa jawab iya eeeeh tanya lanjut  mahasiswa gimana dapat soal pindah ibu kota jawab,0
 mbak salah satu kaji  publikasi  menteri ppn bappenas   ibu kota  pindah  luar jawa  alas analisis dampak ekonomi pindah ibu kota skema biaya pindah ibu kota link,1
ridwan kamil dukung pindah ibu kota indonesia,1
nah lhooo pindah ibu kota berita udah sampe  americi nyc,0
tanggap pindah ibu kota zulkfli hasan selesai dulu soal papua pic twitter com xrpwxaqftk,-1
pindah ibu kota kalo  sama temen iesp  pas main  diskusiin baik buruk  langsung judging enak bet gapada nunjukin kepinterannya tp samasama ngasih tau,0
pindah ibu kota baru  jakarta  kaltim ajar  kalau roda   putar pic twitter com l qdq uzqp,1
besok paripurna dpr bahas pindah ibu kota,0
sayang bapak   kesah rencana pindah ibu kota   jelas segala detail aspek dukung,-1
bukan  aja bro sengaja  ungkap presiden lalu mafia tanah  aseng siap siap milik tuh tanah tanah  kalimantan tanah kalimantan  jamin hutang biaya pindah ibu kota lalu knp pindah  akhir masa jabat pak jokowi,-1
anggar pindah ibu kota  tunggu tuju dpr,-1
diri sankt petersburg  kisah sukses pindah ibu kota buah negara rusia transformasi jadi kuat dunia  sankt petersburg buka akses   eropa  nanti ibu kota baru indonesia  kaltim  mjd sankt petersburg nya  let s see,1
pindah ibu kota the greatest hoax in history,0
 paham pindah ibu kota perlu tuju dpr tadi pagi   kirim surat  ketua dpr ri  lampir hasil hasil kaji ibu kota baru kata presiden jokowi,1
moga indonesia lebih baik   ada pindah ibu kota,1
aktivis sebut pindah ibu kota untung milik lahan,1
pindah ibu kota jokowi bukan salah pemprov dki jakarta,1
beberapa peristiwa jadi hari  salah satu putus pindah ibu kota  presiden jokowi lengkap simak top video video sctv pic twitter com ms vdoxzwl,0
pindah ibu kota perintah hutan lindung kaltim tak  ganggu pic twitter com x c lktaow,1
ja shared alas pindah ibu kota  beban jakarta  terlalu berat pic twitter com kkg np wl,1
pasti   jadi tokoh strategis  pindah ibu kota bukan orang  suka jual aset negara  manfaat bijak  kaya diri sendiri baik langsung atau  langsung udah paham siapa,1
pindah ibu kota  butuh masuk bukan nyiyiran,1
bagaimana sikap   rencana pindah ibu kota negara,0
kalau ndak suka  ndak support putus perintah soal pindah ibu kota mbok  sampai kritik dgn baik  santun bukan hina dgn kata kata kasar muhasabah diri  heiii pic twitter com jmzf ka,0
gw kasih tau   pindah ibu kota  tarik   bangun sana  meski letak bukan  hutan borneo tp potensi  rusak ,1
kata jkw anggar pindah ibu kota dr anggar apbn  takut ngutang ,-1
news indef masalah banjir  macet jakarta tak  selesai  pindah ibu kota direktur institute for development of economics and finance indef enny sri hartati kata masalah masalah  block link bokep jav sumber merdeka com pic twitter com e ft fm bh,-1
anggota dpr periode besok  teriak kritis ga  tanggap rencana pindah ibu kota  malah melempem   dapet jatah,0
 nonton berita pindah ibu kota adik ibu arti sekolah pindah   bu jauh  bu kalimantan makan ajar sekarang yg rajin biar gak pindah jauh sekolah,0
hd wallpapers begini mekanisme bahas pindah ibu kota  dpr,0
terima surat presiden dpr bahas pindah ibu kota  paripurna besok pic twitter com phqxlzge m,0
pindah ibu kota djarot jakarta  campur aduk,1
pindah ibu kota tabrak prosedur hukum,0
baru dm dm an sama temen  singapore bahas pindah ibu kota goblok aku terus tanya negara  rencana pindah ibukota  gak,0
swasta ikut biaya pindah ibu kota  maksud gimana ,0
putus pindah ibu kota  kalimantan timur rupa kabar bahagia   moga  pindah  kota balikpapan  makin maju  sahabat minfo,1
soal pindah ibukota jaring advokasi tambang angkat bicara,0
pindah ibu kota jokowi bukan salah pemprov dki jakarta,1
