tweet,label
apa yang berita pada saat ini mana presiden rencana pindah ibu kota ke kalimantan timur hmmm jadi ingat saya pada jonggol - bogor anak milenial pasti ga tau ya kang pic twitter com tl8mvqqym9,-1
buru guys kalian juga mesti ikut komen bagai saksi sejarah pindah ibu kota indonesia di video ini komennya bejibun tapi pada tinggal jejak semua  resmi presiden jokowi umum lokasi ibu kota baru via,0
prabowo subianto dukung pindah ibu kota ,1
pindah ibu kota indonesia dari jakarta bogor itu tidak mudah karena harus libat mahkamah otoritas internasional den hag piagam serikat bangsa bangsa dan mou antar negara juga back up atas dana uang colateral jamin logam emas mulia lisensi payung hukum pic twitter com dv9lbejcr1,-1
pindah ibu kota indonesia dari jakarta bogor itu tidak mudah karena harus libat mahkamah otoritas internasional den hag piagam serikat bangsa bangsa dan mou antar negara juga back up atas dana uang colateral jamin logam emas mulia lisensi payung hukum pic twitter com p4o9acgx34,-1
pindah ibu kota indonesia dari jakarta bogor itu tidak mudah karena harus libat mahkamah otoritas internasional den hag piagam serikat bangsa bangsa dan mou antar negara juga back up atas dana uang colateral jamin logam emas mulia lisensi payung hukum pic twitter com 5krzxqpjkf,-1
prabowo tuju pindah ibu kota dengan 4 catat pada prinsip beliau dan gerindra,1
presiden jokowi umum lima alas pindah ibu kota ke najam paser utara  beritaterkini beritanasional jokowi kalimantantimur penajampaserutara kutaikartanegara ibukotabaru ibukotapindah,1
tdk mungkin 571t ini akan cair begitu saja apalagi ambil dri apbn dan apbd  apalagi rencana pindah jantung ibu kota ke kaltim bisa pasti pengaruh besar pd tumbuh usaha dan bisnis di dki jdi utk apa dana itu jokowi sendiri kata itu masih kaji,0
baca komen umum pindah ibu kota di ig be like  pic twitter com 6yikz02km9,0
pindah ibu kota hutan lindung kaltim tak ganggu skalanews via,1
tokoh masyarakat kaltim james bastian tuwo sambut positif pindah ibu kota putus sebut nilai bukan saja untuk pasti dari perata bangun ke luar pulau jawa tetapi juga bawa visi indonesiasentris  pic twitter com gvxt0pkqcp,1
tuju bg seperti y rencana pindah ibu kota ini hanya penting kelompok eksekutif agar bs numpuk kaya dgn proyek2 yg sdh di rencana  bs nambah utang lg sm china,-1
aku tunggu ribut tntang pindah ibu kota salah 1 alas pindah krn jakarta rawan bencana sprti banjir n gempa tp konon calon ibu kota nnti pun kata rawan bncan yg sm blm lg anda bencana itu jadi nnti pst blng ini azab bla bla,-1
alhamdulillah bang sdh jabar dgn baik kena pandang nya hadap rencana pindah ibu kota terimakasi tmn2 semua yg sdh nonton trs udh nih min belumm krn telah itu lsg luncur ke di acara dua sisi sukses bang pic twitter com dbikaplus3,0
dengung rencana pindah ibu kota republik indonesia sudah dengar sejak lama hari ini umun resmi kalau baru koar hari ini kemaren kemaren mana saja kalian apabila rakyat dan pimpin daerah ada dapat sampai ketika suatu rencana belum resmi,1
diri ini terlalu kecil untuk bicara ide besar seperti bubar banser bintang kejora atau pindah ibu kota misal sementara saya masih terlalu sering rugi orang lain bahkan teman sendiri dengan hal hal toxic dalam diri yang belum mampu saya tangan,0
inti dari semua catat itu poin 1 dan 6 lebih cakap2 kede kopi saja itu ibu kota resmi pindah dgn dukung penuh prabowo dan gerindra sebab catat itu bukan untuk henti rencana pindah ibu kota lain legitimas kemudian,1
presiden tegas pindah ibu kota baru tak beban apbn  pic twitter com 1mgphn7zn2,1
presiden tegas pindah ibu kota baru tak beban apbn  pic twitter com bhcnomvnfn,1
insyaallah saya juga wisuda 2020 betul saya duduk asli kalimantan sangat tuju dengan pindah ibu kota,1
rencana pindah ibu kota indonesia ke kalimantan tuai dapat di bagai kalang sehingga muncul usul jajak dapat publik lalu bagaimana dapat warga jakarta kena jajak dapat ini ikut liput pic twitter com b2xhmnypld,0
publik sudah tau bang kmn arah pindah ibu kota ya pasti itu2 aja,-1
fahri hamzah nilai presiden jokowi kurang himpun masuk dari ahli ketatanegaraan kait pindah ibu kota,-1
pindah ibu kota tebus segala yg pernah gagal kah  ,-1
following aku nyinyir ttg pindah ibu kota repost postingan ada pak wiwi yagitu nyinyiiiiiiir aku liat username oh pantes dulu dukung garis keras pak wowo,-1
hal yang perlu tahu soal pindah ibu kota ada beberapa poin yang per ,0
bilau lihat sederhana namun berani dan serius dalam kerja pindah ibu kota bukan soal kecil namun dengan berani dan kaji yg serius kita pasti mampu saveindonesia indonesiasatu ibukotabaru pic twitter com imxllbeeyn,1
ga tuju pindah ibu kota udah ken ngetwit gitu aja  lagi ni rangorang mikirnya ibukota bakal pindah bulan depan apa yak sok lah spekulan tanah mulai gerak paling juga udah dari kemaren2,-1
ini yg mungkin luput dari kaji pindah ibu kota nasi uduk juga jangan sampe kaga,0
gubernur anies temu jokowi bahas pindah ibu kota bacaindoposaja aniesjokowi ,0
aneh sih liat komen soal pindah ibu kota bahwa yg pindah cuma pusat perintah bukan pusat ekonomi mereka pikir pindah pusat perintah gk akan implikasi pda bentuk pusat ekonomi baru,-1
hal yang perlu tahu soal pindah ibu kota pic twitter com qfir3wbshu,0
presiden laku konferensi pers pindah ibu kota yuk simak infografis dari  mengapa indonesia butuh ibu kota baru elshintaedisimalam pic twitter com ghwtvpxvls,1
prabowo tuju pindah ibu kota dengan 4 catat,1
amat ingat ancam deforestasi kait pindah ibu kota ,-1
senayan ingat masalah papua lebih penting ketimbang pindah ibu kota,-1
slmt mlm apa mungkin pindah ibu kota ada kait nya dgn gubernur skrg,0
ketua komisi ii optimistis regulasi pindah ibu kota selesai 2019-2024,1
ketua komisi ii zainudin amal optimistis bahas regulasi kait pindah ibu kota selesai pada periode 2019-2024,1
pindah ibu kota ada di proker saat kampanye gak yak askingforafriend serius,0
beliau tepat bisa jadi beliau ini tidak pengaruh dengan isu pindah ibu kota,-1
indef tak ada dampak ekonomi signifikan rencana pindah ibu kota ke kalimantan,1
presiden engga ngajak diskusi lembaga negara lain soal pindah ibu kota wajar ini kan raja bukan republik,-1
kait pindah ibu kota dari jakarta ke kalimantan timur perintah minta beri insentif bagi usaha yang hendak investasi di salah satu provinsi di pulau borneo sebut ,1
nih bil buat kamu karena sungguh nya pindah suatu ibu kota rupa pilih yang sudah pasti jelas di ajar dalam waktu lama dan kaji oleh ahli nya banyak info dulu biar ga bikin story pro kontra just take a look and see ,1
pindah ibu kota adalah proyek gagah ala bandung bondowoso ,-1
ibu kota negara pindah ke kalimantan perintah harap paling lambat 2024 pindah,1
presiden joko widodo tetap najam dan kuta kartanegara bagai ibu kota baru ganti dki jakarta lansir dari idn times jokowi sebut lima alas pindah ibu kota  pic twitter com s0wltt3ohv,1
pindah ibu kota negara ke akan kurang timpang ,1
pindah ibu kota selain ada analisis ilmiah harus ada analisis gaul bila anak muda pilih guna anjir ketimbang bungul mohon batal pindah,-1
tolong sadar yg paling urgen di indonesia itu adalah didik sehat ny pindah ibu kota dengan alas bangun sangat tdk masuk akal dan bukti satu periode belum bapak memang tdk beres bangun indonesia  ,-1
moga rencana pindah ibu kota lancar nan aman dan ibu kita jadi besan ya,1
tengah hingar bingar urus pindah ibu kota ada saudara2 yg ibadah saja susah urus yang lupa,-1
senin 26 08 pukul 13 00 wib presiden telah tetap kalimantan timur bagai ibukotabaru tepat di panajam paser utara dan kuta kartanegara  mau tahu dari mana anggar pindah ibu kota ,1
cara jangka panjang pindah ibu kota negara indonesia rupa jawab baik ,1
memang presiden bisa eksekusi sendiri pindah ibu kota negara tanpa tuju lembaga lain raja kali ,-1
ada beberapa poin yang perlu tahu tentang pindah ibu kota liput lokasi luas lahan risiko bencana biaya hingga komitmen jaga lingkung ,0
pindah ibu kota adalah proses pindah tuju hancur,-1
saya lahir di jakarta darah batak dukung penuh pindah ibu kota nkri yg sudah umum oleh presiden  moga rencana yg baik jalan lancar dan sukses,1
presiden jokowi telah umum dua daerah yang akan jadi ibukotabaru nah salah satu efek pindah ibu kota sebut dapat lihat di sini ,1
ekonom ui pindah ibu kota tidak untung ekonomi cara signifikan  rmolsumsel klikrmolid republikmerdeka pic twitter com scpew63l2c,-1
pindah ibu kota djarot  jakarta lebih longgar ,1
itu urus swasta kenapa kita yg suruh mikir pada inti jokowi tak sebut hutang dalam pindah ibu kota,-1
pada prinsip beliau dan gerindra tuju laku pindah ibu kota dengan catat kata juru bicara pribadi prabowo dahnil anzar simanjuntak ,1
rencana pindah ibu kota dr boss cebong keok telak di jajak dapat  ayoo bong dungu dukung ,-1
gubernur kaltim siap dukung pindah ibu kota pic twitter com azzxnnfk6i,1
sherly annavita pindah ibu kota bukti gagal jokowi,-1
prabowo tuju pindah ibu kota dengan 4 catat  pada prinsip beliau dan gerindra tuju laku pindah ibu kota dengan catat kata juru bicara pribadi prabowo dahnil anzar simanjuntak,1
fahri hamzah sayang putus pihak pindah ibu kota elshintaedisimalam pic twitter com denja1hfk7,-1
anggar nya masih lebih murah banding cantik dki anggar pindah ibu kota sekitar 470t anggar cantik dki 500t cantik dengan bambu dan jaring hitam,1
kalau benar presiden rasa di pilih rakyat presiden juga harus dengar aspirasi rakyat jangan asal putus karena tanpa rakyat bpk jokowi tdk mungkin jd presiden  kami keluarga besar tolak pindah ibu kota ,-1
moga pindah ibu kota perlu di timbang dari sisi sepiritual dan sejarah pulau jawa,-1
urgensi pindah ibu kota sendiri itu apa pak,0
pindah ibu kota saya tuju tp selain urusin pindan kontra perintah juga harus ttp fokus pd janji dan problem lainny 1 bangun sdm 2 bangun infrastruktur indonesia 3 bpjs 4 bumn rugi dll ibukotabaru,1
perintah harap akhir 2020 ibu kota mulai konstruksi paling lambat 2024 proses pindah ibu kota negara ,1
ridwan kamil nilai pindah ibu kota negara kurang efisien ,-1
ya karena itu pindah ibu kota ke kaltim ini benar ada dampak plus minus,0
gagas sejak lama begini jelas alas presiden jokowi soal pindah ibu kota negara ,1
kenapa ga mngangkat isu masalah papua atw mobdin presiden  menteri atw pindah ibu kota ke kaltim,-1
pindah ibu kota ke tengah indonesia harap bisa perata bangun ,1
gagas sejak era soekarno ini alas perlu pindah ibu kota menusut presiden jokowi,1
proyek pindah ibu kota dan buat apakah proyek infrastruktur di jawa bahkan tol trans jawa bangun tp ibu kota pindah ,-1
biaya pindah ibu kota dua kali nilai 5 klub elite real madrid barcelona mu munchen dan juve ,-1
jika putus pindah ibu kota ada di era pak jkw tidak harus mesti selesai di era pak jkw ingat begitu besar skala dalam semua aspek dan hrs berprespektif jangka panjang yang mulai tidak akan kalah besar dengan yang lanjut dan selesai,1
tadi denger pidato ttg pindah ibu kota fokus gua ke dana 19 apbn terus disebutin ada bantu swasta dan sbgnya,1
berita populer detikfinance senin 26 8 2019 dominasi pindah ibu kota ke kalimantan timur kaltim ,0
pindah ibu kota bkn karena mau presiden sendiri tetapi hrs acuh pada uu dan tuju dpr ri baik janji2 kampanye di tunai duluh,-1
maaf kawan aku hanya bisa jawab dengan tidak tahu ketika engkau ajak berdiakusi tentang indonesia hari ini kena masalah papua dan pindah ibu kota aku hanya jawab tidak tahu karena sungguh aku tidak tahu dan karena sedang alami krisis sadar,0
telah ada konferensi pers oleh pak presiden kena pindah ibu kota ri apakah ada jamin akan real rth kurang 30 dari luas wilayah kota sesuai dengan uu no 26 thn 2007 ttg tata ruang,-1
apakah pindah ibu kota ini boros,0
harus kita dukung pindah ini sudah jelas jawa sudah berat tahan beban ibu kota,1
pak fadli cucur sedikit biaya pindah ibu kota untuk tangan karhutla di riau kami kurang udara bersih pak,-1
pindah ibu kota butuh payung hukum bacaindoposaja pemindahanibukota ,1
cukup bijak emang bener sih pindah ibu kota ini sebenernya bukan suatu urgensi tp mungkin perintah sedang laku suatu upaya moga aja bisa jadi adil sosial bagi seluruh bangsa indonesia ,1
ada apa dgn president ri mgkin ada baik jika pindah ibu kota tidak terlalu jauh dari jakarta apakah jokoei memang mau lari dari tanggung jawab ayom rakyat hingga harus pergi jauh dari beban rakyat,-1
pasti ada plus minus pindah ibu kota and i want to know it tidak bisa siap ancang2 gitulah,0
sempat terfikir tapi langsung tepis gak logis turut karena masa sih putus penting pindah ibu kota cuman gara2 politik elektoral sangat dangkal sekali justru tidak ciri sikap negarawan bisa jadi ini hanya buah pikir nya gus nadir yang emosional,-1
boros lahan ridwan kamil kritik desain ibu kota baru di kalimantan timur  pemindahanibukota,-1
dalam pindah ibu kota bukan hanya masalah presiden saja mardani ali sera kata bahwa dpr dan mpr juga ikut libat dan dasar kaji dalam perlu ada 6 uu mana 4 di revisi dan 2 lain aju baru topnews pic twitter com ebvztykk8u,1
buat kalian yang terlalu fanatik dengan pindah ibu kota ingat ibu kota pindah kalian tetap gitu aja kalau tidak ada laku sesuatu gak usah terlalu di urusin yang bukan urus kalian mending kalian nikmat hidup ini dengan enjoy aman ibukotaindonesia ibukotabaru,0
boros lahan ridwan kamil kritik desain ibu kota baru  pemindahanibukota,-1
ini dapat ridwan kamil soal pindah ibu kota indonesia - antara news jawa barat ,0
ngopi dgn ibu ttg pindah ibu kota dan cpns yg akan dtg bu boleh daftar cpns tu di solok banyak yg dibutuhin jwb jauh e susah nanti plg ok bu gmn kalo daftar dpr lagi kan mau pindah tu sapa tau pindah juga dprnya sono jwb cepat daftar o mbak ok hmmm ,1
mas dandy apakah pindah ibu kota saat ini hanya untuk penting gelintir orang saja mas beda tuju dengan soekarno waktu itu atau seperti apa mas,0
ekonom sebut pindah ibu kota ke kaltim akan kurang timpang ,1
ini ngapain pada ngecengin anies dah soal pindah ibu kota emang realisasi tahun cukup yg ada anies keburu lengser ibu kota blm pindah juga ,0
kata bang pindah ibu kota rupa putus yg grasa grusu hmm sepakat saya bang inigrasagrusu pic twitter com kmtjknfn3h,-1
si togog rasa negara ini punya dia pindah ibu kota harus di putus dpr bukan presiden kok enak aja buat putus removebanser removebanser,-1
mau komen tentang pindah ibu kota tapi ga jadi,0
dampak pindah ibu kota di lemah ekonomi global ,0
expresi wan abud pas konpres tentang pindah ibu kota negara ke kalimantan pusing pala anaaaaa  pic twitter com 3ogjsnqft4,0
visioner kalian generasi millenial nanti yg akan rasa manfaat pindah ibu kota ,1
pindah ibu kota terus ada yg protes kenapa ga mikirin masalah lapang kerja daripada ngurusin pindah padahal kalau liat dari sudut pandang yang lain kan kalau ada bangun arti bakal ada buka lapang kerja dong di proyek,1
tanya sy cm satu siapa yg untung dlm pindah ibu kota ini ,0
ibu kota adlah simbol hegemoni kuasa karena di situ istana ada dengan ada agenda pindah ibu kota apakah akan implikasi rubah peta hegemoni kuasa yg lama ini genggam jawa  mungkin jawa akan rela hegemoni diambilalih luar jawa,0
soal pindah ibu kota amat ikan dua catat ,0
sangat saya apresiasi langkah perintah atas pindah ibu kota negara,1
umum pindah ibu kota tak dampak ihsg turun 41 poin ke level 6 241  pic twitter com byj26gor91,-1
pak ken baca dong saya hasil kaji pindah ibu kota ini agar supayaaa,0
jika sampai pindah ibu kota ini jadi saya akan pasti perata ekonomi betul jadi bukan dar wacana,-1
saya bukan dalam posisi tolak tapi saya ingin segala biaya untung dan rugi harus hitung matang2 saya ingin pindah ibu kota ini tentu tidak tambah hutang negara saya ingin bijak ini telah libat seluruh pihak bukan hanya eksekutif saja,1
ingat presiden pindah ibukota jangan tambah utang negara pemindahanibukota hutangmenumpukekonomiterpuruk ibukotabaru ibukotaindonesia ,-1
breaking news - himpun kawasan industri indonesia buka suara kena pindah ibu kota bagaimana dapat mereka atas pindah sebut dari sisi ekonomi simak lengkap di ,0
telah baca ini justru indikasi ada motivasi politik lain dari pindah ibu kota yang belum tidak saya duga apakah dangkal itu ,-1
fahri hamzah tak tuju pindah ibu kota  nasional pic twitter com bigrpfvb9s,-1
breaking news - ibu kota negara resmi akan pindah mana berapa biaya yang butuh dan kapan proses pindah tepat laku simak lengkap ikut ini ,0
kutip  pindah ibu kota negara ke kalimantan timur yang laku presiden joko widodo bisa jadi tipu besar dalam sejarah indonesia hal itu sampai ekonom dari universitas indonesia fithra faisal hastiadi  thegreatesthoaxinhistory  ,-1
tetap ibu kota di kaltim picu banyak antusiasme tapi bagaimana tiap bijak ada dampak buruk yang mungkin jadi dalam pindah pusat perintah ke bumi etam lengkap ketuk pic twitter com dkfroivcvc,0
turut ekonom dari ui fithra faisal hastiadi dampak pindah ibu kota harus tdk cuma pandang dari sisi ekonomi kita bicara bukan faktor ekonomi saja to faktor non-ekonomi ketika kita pindah bukan hanya dampak ekonomi yang cipta ucap ,-1
sek sek sek aku belum baca berita resmi satu pun tentang pindah ibu kota kayak belum siap untuk mikir yg agak berat gitu pokoe aku gamau tau dulu,-1
bukan gak tuju pindah ibu kota naun ada yg lebih urgent yaitu baik ekonomi buka lapang kerja yg luas luas korban phk sudah ratus ribu loch buat apa bangun ibu kota jika harus jual aset dan hutang jangan sampai rakyat opini bahwa nkri mau jual,-1
presiden jokowi jelas alas perlu pindah ibu kota negara  media aliansi indonesia ,1
pindah ibu kota the greatest hoax in history ,0
dengan tumbuh ekonomi kisar 5 apa yakin rencana pindah ibu kota negara akan realisasi contoh sederhana esemka yg gk jelas lanjut,-1
seperti isu pindah ibu kota akan jadi bahan diskusi yang sama seru telah milu kemarin di matkul2 semester ini apalagi sarat dengan anggar negara v,0
kritik fahri hamzah kait pindah ibu kota jangan banyak jilat ,-1
pindah ibu kota vs the sims built city ,-1
tinggal lucu2 an saja topik ilc trand topik yg ter update napa bang seperti  1 dampak dan manfaat pindah ibu kota 2 paham nu saat ormas bunser di minta utk mundur 3 bpjs dalam tawan negara china 4 5 6 7  dlll silah isi kalau ada yang lain,0
kalau dana pkbu dan swasta lebih banyak dari apbn bukan motif ekonomis justru jadi kental pindah ibu kota ya penasaran,0
mari kita sudah bicara tentang pindah ibu kota sekadar ingat jangan lupa tentang papua,-1
selagi tidak ada dasar uu pindah ibu kota hanya mimpi siang bolong,-1
lembaga survei kedaikopi sigi dapat publik kait pindah ibu kota negara dari dki jakarta bagaimana hasil ,0
tetiba pikir chaosnya jawa solusi pindah ibu kota sama kayak perempuan nganggur solusi nikah belum tentu benar siap takut malah timbul banyak masalah baru - ibukotabaru,-1
bappenas ppn  2020 mulai kontruksi dan 2024 proses pindah ibu kota baru  indonesiaibukotabaru sdmunggulindonesiamaju jokowimembangunindonesia pic twitter com shafcpxurj,1
aktivis sebut pindah ibu kota tunjuk presiden orang visioner ,1
bappenas ppn  2020 mulai kontruksi dan 2024 proses pindah ibu kota baru  indonesiaibukotabaru sdmunggulindonesiamaju jokowimembangunindonesia pic twitter com 3b6mcfhg6f,1
kalau mau lihat naskah akademis soal pindah ibu kota ini mana min,0
di mana kami bisa baca kaji dalam pindah ibu kota itu pak,0
pan anggap pindah ibu kota masih dar wacana pic twitter com zqadhpikzo,-1
mantap selamat atas pindah ibu kota negara ri,1
yakk sdh mulai nih sahabat bang sedang papar argumen2 beliau kait rencana pindah ibu kota ada survey tunjuk bahwa 55 57 warga tdk tuju lohh kl ibu kota pindah pic twitter com 4bwiz2mh9g,-1
 kata bahwa putus seperti ini presiden harus sadar bahwa pindah ibu kota ini bukan domain eksekutif saja presiden harus libat legislatif opsimetrotv welcomedkikaltim ibukotabaru pic twitter com tlozm7bqsx,-1
utk itu kita brharap kpd sluruh rakyat indonesia khusus para elit politik tokoh bangsa bisa kluar dri bagai jebak issu pindah ibu kota krn tdk ada mamfaatnya lbih baik fokus ke janji belum pilpres kemarin untuk tagih cc,-1
ayo kita dukung rencana perintah utk pindah ibu kota negara welcome dki kaltim ,1
karding pindah ibu kota ke kaltim langkah fisibel ,1
aktivis sebut pindah ibu kota untung milik lahan pic twitter com o9v5eo0hlf,1
ketua dpp partai gerindra ahmad riza patria kata pindah ibu kota harus dukung legalitas yang jelas,1
amal kata bahas regulasi pindah ibu kota nanti akan libat seluruh mang penting,1
pindah ibu kota the greatest hoax in history,0
alhamdulillah warga ppu sangat antusias dengan ada pindah ibu kota negara ke kalimantan  karena akan dukung perata bangun di indonesia timur bupati ppu aiman kompastv,1
soal pindah ibu kota fraksi pdip pernah bicara di komisi xi ,0
apa cuma gw orang yang mikir pindah ibu kota indonesia adalah sesuatu yang hampir ga mungkin,-1
pak jokowi ada pake duit pribadi ga ya pindah ibu kota ini,0
rencana pindah ibu kota negara republik indonesia rupa buah gagas yang telah lahir sejak era presiden soekarno jokowi ibukotabaru ibukotapindah kuta najam kaltim ,1
pindah ibu kota ri gerak ekonomi nasional ,1
jadi  gubernur pilih anda adalah salah satu faktor yang dorong makin cepat pindah ibu kota,1
ros perkasa roeslani kata presiden joko widodo sudah keluar putus soal pindah ibu kota ,1
giat lingkung nilai pindah ibu kota justru untung usaha tambang dan ikut beri beban kepada kaltim ,-1
wow pindah ibu kota baru habis dana rp466 triliun  pic twitter com blpnxuu1pq,0
pindah ibu kota negara paling lambat 2024 pic twitter com wiy0lid1do,1
ok fix ya ibu kota bakal pindah ke kaltim mulai detik ini stop bahas pindah ibu kota kita fokus kembali pada ekonomi bangsa yg puruk utang negara yg roket dan impor gila an jangan lagi habis waktu utk bahas sesuatu yg masih hujung langit ,1
pindah ibu kota perintah harap paling lambat 2024 pindah sudah laku ,1
kata saya hg sejak awal bhw rencana pindah ibu kota itu adlh dominan faktor bisnis sebab urgensi blm ada duit banyak itu harus guna utk benah ekonomi yg carut marut rakyat yg lagi susah bumn yg ancam bangkrut  bpjs yg penuh masalah dst dll,-1
pindah ibu kota ke kaltim pandang penting dlm bentuk landscap politik indonesia baru masa depan,1
gagas sejak era soekarno presiden jokowi jelas alas perlu pindah ibu kota negara ,1
kaji pindah ibu kota apakah juga dapat kaji psikologis selain kena ekonomi dan struktur tanah apakah perhati asn yang sudah umur bagaimana asa mereka saat pindah bagaimana keluarga sikap,0
presiden jokowi surati dpr soal pindah ibu kota negara  pic twitter com 1d5i9v3ige,0
jokowi ungkap alas desak pindah ibu kota ke kaltim ,0
moga pindah ibu kota awal dengan niat baik rencana dgn se baik2nya laksana dengan se baik2nya biaya sesuai dengan mampu apbn tanpa tambah hutang jangan paksa 5 thn harus paripurna shg banyak hal paksa tdk laku pilihan2 yang baik,1
bukan masalah tuju atw tidak tuju tapi nggk percaya ini hanya alih isu untuk mnyibukkan rakyat lupa puruk ekonomi utang negara dan impor gila an stop bicara soal pindah ibu kota,-1
