tweet,label
penjualan aset negara  memodali pemindahan ibu kota    sesuai  kedaulatan negara  sedang dibangun,-1
pemindahan ibu kota diyakini kurangi masalah jakarta via,1
surya paloh pemindahan ibu kota cerminkan keberanian pemerintahan jokowi pic twitter com r jxb uh,1
siapa untung presiden   resmi mengumumkan pemindahan ibu kota  dipindahkan   jakarta  penuh  masalah siapa aktor atas masalah masalah   ,0
 diajukan  dpr ri mengenai usulan pemindahan ibu kota ri melihat situasi konyol pasca pemilu ternyata yg kmrn bertarung skrg gandengan tangan  pesimis dpr ri  tegas menuntut penyelesaian isu lingkungan  kalimantan  kelanjutan vonis pengadilan pak joko,-1
presiden berkirim surat  dpr mengenai pemindahan ibu kota pic twitter com zzdysjods,0
pembangunan pltn  kalbar mantapkan pemindahan ibu kota negara pic twitter com dg ufdn tr,1
pemindahan ibu kota diproyeksi picu risiko krisis energi cnn indonesia pic twitter com kjdocn u,-1
beban jakarta  sejak orde baru  terbebani bermacam permasalahan yg  pernah dicarikan jalan keluar thn orde baru   memindahkan ibu kota  jonggol pemindahan gagal total terus diikuti sby gagal  padahal kerugian kemacetan dijakarta triliun thn,-1
alasan pemindahan ibu kota  beban jakarta  terlalu berat pic twitter com k jxscmayg,1
mudah an biaya pemindahan ibu kota  menjadi ajang mega korupsi edisi terbaru  indonesia,-1
banyak perdebatan ihwal urgensi pemindahan ibu kota tersebut,0
alih alih  periode   membanguna manusia  digenjot justru pemindahan ibu kota,-1
 masalah pemindahan ibu kota kan  dibahas kemarin,0
pemindahan ibu kota  kalimantan timur   menimbulkan arus urbanisasi,0
 beberapa aspek  dikaji  pemindahan ibu kota ,0
jd apa fungsi klo pemindahan ibu kota pak tdk  komnksinya dg wakil rakyat,-1
setuju alasan realisasi sila  keadilan sosial  seluruh rakyat indonesia dgn pemerataan multiplier effect pemindahan ibu kota  alasan teknis lainnya atas kondisi jkt  pulau jawa,1
 setuju  upaya pemindahan ibu kota    waktu  dekat   pilihan  tepat disamping memang banyak  perlu disiapkan  pemindahan ibu kota   termasuk kebutuhan  mendesak   dilakukan  segera,1
bingung aku sama orang yg nolak pemindahan ibu kota aku setuju sih  indonesia butuh pemerataan cuk,1
peneliti presiden perlu bentuk badan otorita pemindahan ibu kota pic twitter com wwglzx wu,0
 reaksi orang  pemindahan ibu kota malah bikin meme pindah  pembangunan  landmark nya kan ibu kota ga selalu  lebih maju  kota lainnya kalo gitu cara pikirnya semua kota  dijadiin ibu kota dulu biar semuanya  maju,0
pemindahan ibu kota mengalihkan isu papua,-1
pertanyaan sederhananya  jk  turut mengomentari pemindahan ibu kota negara mk apa tanggapan  dgn prmintaan kawan  anies baswedan gub dki jkt yg meminta rp t utk perbaiki dki jkt adakah komen cerdas dr ,0
mantab jiwo  setuju kan nama kartanegara jg dibawa bro kutai kartanegara kan  prinsipnya beliau  gerindra setuju dilakukan pemindahan ibu kota  catatan kata juru bicara pribadi prabowo dahnil anzar simanjuntak,1
abis ngumumin pemindahan ibu kota negara biasanya dijawab pake gempa entah  daerah mana we ll see,-1
apa  diberitakan     presiden merencanakan pemindahan ibu kota  kalimantan timur hmmm jadi mengingatkan   jonggol bogor anak milenial  ga tau  kang pic twitter com tl mvqqym,-1
buruan guys kalian  mesti ikut komen  saksi sejarah pemindahan ibu kota indonesia  video  komennya bejibun   meninggalkan jejak semua resmi presiden jokowi umumkan lokasi ibu kota baru via,0
prabowo subianto dukung pemindahan ibu kota,1
kakak dapid td lg meeting pemindahan ibu kota katanya,0
pemindahan ibu kota indonesia  jakarta bogor   mudah   melibatkan mahkamah otoritas internasional den hag piagam perserikatan bangsa bangsa  mou antar negara  back up atas dana keuangan colateral jaminan logam emas mulia lisensi payung hukum pic twitter com dv lbejcr,-1
pemindahan ibu kota indonesia  jakarta bogor   mudah   melibatkan mahkamah otoritas internasional den hag piagam perserikatan bangsa bangsa  mou antar negara  back up atas dana keuangan colateral jaminan logam emas mulia lisensi payung hukum pic twitter com p o acgx,-1
pemindahan ibu kota indonesia  jakarta bogor   mudah   melibatkan mahkamah otoritas internasional den hag piagam perserikatan bangsa bangsa  mou antar negara  back up atas dana keuangan colateral jaminan logam emas mulia lisensi payung hukum pic twitter com krzxqpjkf,-1
bapak tdk menolak tp bapak cuma menjelaskan kakurangannya sja tp tdk sisi baiknya coba bapak sma  utarakan  baiknya dr pemindahan ibu kota biar masyarakat jgn  liat pandangan bapak dr sisi  membuat arah pemikiran masyarakat  arah,0
prabowo setuju pemindahan ibu kota  catatan  prinsipnya beliau  gerindra,1
   perlu diketahui soal pemindahan ibu kota  beberapa poin  perlu,0
pemindahan ibu kota bukan solusi justru menambah masalah baru    jalur obor cina  justru  memudahkan cina menguasai indonesia pic twitter com um zmmt xj,-1
presiden jokowi umumkan lima alasan pemindahan ibu kota  penajam paser utara,1
tdk mungkin t   cair    diambil dri apbn  apbd  rencana pemindahan jantung ibu kota  kaltim  dipastikan berpengaruh besar pd pertumbuhan usaha  bisnis  dki jdi utk apa dana  jokowi sendiri mengatakan   dikaji,0
pemindahan ibu kota trending  twitter lihat komentar komentar lucu warganet via,0
baca komen pengumuman pemindahan ibu kota  ig be like pic twitter com yikz km,0
pemindahan ibu kota hutan lindung kaltim takkan terganggu via,1
proses pemindahan memakan biaya t sebagian ditanggung wilayah ibu kota baru eh  bener sih mindahin  provinsi terkaya se indonesia biar duitnya kepake ,-1
tokoh masyarakat kaltim james bastian tuwo sambut positif pemindahan ibu kota keputusan tersebut dinilai bukan   memastikan  pemerataan pembangunan  luar pulau jawa   membawa visi indonesiasentris pic twitter com gvxt pkqcp,1
setuju bg  y rencana pemindahan ibu kota   kepentingan kelompok eksekutif  bs numpuk kekayaan dgn proyek yg sdh  rencanakan bs nambah utang lg sm china,-1
aku menunggu keributan tntang pemindahan ibu kota salah alasan pindah krn jakarta rawan bencana sprti banjir n gempa tp konon calon ibu kota nnti  katanya rawan bncan yg sm blm lg seandainya bencana  terjadi nnti pst blng  azab bla bla,-1
alhamdulillah bang sdh menjabarkan dgn baik mengenai pandangan nya  rencana pemindahan ibu kota terimakasi tmn semua yg sdh nonton trs udh nih min belumm krn   lsg meluncur   acara  sisi sukses bang pic twitter com dbikaplus,0
dengungan rencana pemindahan ibu kota republik indonesia  terdengar sejak lama hari  diumunkan resmi kalau baru berkoar hari  kemaren kemaren   kalian apabila rakyat  pemimpin daerah  pendapat sampaikanlah  suatu rencana  diresmikan,1
diri  terlalu kecil  membicarakan ide ide besar  pembubaran banser bintang kejora  pemindahan ibu kota semisal    terlalu sering merugikan orang  bahkan teman sendiri    toxic  diri   mampu  tangani,0
inti  semua catatan  poin  selebihnya cakap kede kopi sajanya  ibu kota resmi pindah dgn dukungan penuh prabowo  gerindra  catatan  bukan  menghentikan rencana pemindahan ibu kota  melegitimasinya kemudian,1
terkait rencana pemindahan ibu kota  kalimantan banyak  kebakaran jenggot mendengar  tsb  karna  jadi pindah  jualan agama buat berpolitik  bakalan laku  kalimantan bener  bang,1
presiden tegaskan pemindahan ibu kota baru tak bebankan apbn pic twitter com mgphn zn,1
presiden tegaskan pemindahan ibu kota baru tak bebankan apbn pic twitter com bhcnomvnfn,1
insyaallah   wisuda kebetulan  penduduk asli kalimantan sangat setuju  pemindahan ibu kota,1
rencana pemindahan ibu kota indonesia  kalimantan menuai pendapat  berbagai kalangan  memunculkan usulan jajak pendapat publik lalu bagaimana pendapat warga jakarta mengenai jajak pendapat  berikut liputannya pic twitter com b xhmnypld,0
publik  tau bang kmn arahnya pemindahan ibu kota    aja,-1
fahri hamzah menilai presiden jokowi kurang menghimpun masukan  ahli ketatanegaraan terkait pemindahan ibu kota,-1
pemindahan ibu kota menebus segala yg pernah gagal ,-1
following aku nyinyir ttg pemindahan ibu kota repost postingan  pak wiwi yagitu nyinyiiiiiiir aku liat username  pantes dulu pendukung garis keras pak wowo,-1
pemindahan ibu kota sebaiknya melalui undang undang,-1
   perlu diketahui soal pemindahan ibu kota  beberapa poin  per,0
bilau terlihat sederhana  pemberani  serius  bekerja pemindahan ibu kota bukan persoalan kecil   keberanian  pengkajian yg serius   mampu pic twitter com imxllbeeyn,1
   perlu diketahui soal pemindahan ibu kota  beberapa poin  per,0
ga setuju pemindahan ibu kota udah pengen ngetwit gitu aja lagian ni rangorang mikirnya ibukota bakal pindah bulan depan apa yak sok lah spekulan tanah mulai bergerak paling  udah  kemaren,-1
 yg mungkin luput  kajian pemindahan ibu kota nasi uduk  jangan sampe kaga,0
gubernur anies bertemu jokowi bahas pemindahan ibu kota,0
 ngebayangin gmna proses pemindahan ibu kota  yg  kasih gambaran,0
aneh sih liat komen persoal pemindahan ibu kota  yg dipindah cuma pusat pemerintahan bukan pusat ekonomi  pikir pemindahan pusat pemerintahan gk  berimplikasi pda pembentukan pusat perekonomian baru,-1
   perlu diketahui soal pemindahan ibu kota pic twitter com qfir wbshu,0
presiden melakukan konferensi pers pemindahan ibu kota yuk simak infografis   indonesia butuh ibu kota baru pic twitter com ghwtvpxvls,1
f pdip pemindahan ibu kota pernah dibicarakan  komisi xi,0
prabowo setuju pemindahan ibu kota  catatan,1
pengamat ingatkan ancaman deforestasi terkait pemindahan ibu kota,-1
senayan ingatkan masalah papua lebih penting ketimbang pemindahan ibu kota,-1
slmt mlm apa mungkin pemindahan ibu kota  kaitan nya dgn gubernur skrg,0
dipetimbangkan  menambah utang gitu maksudnya  dinikmati segelintir orang kok  menjastifikasi  kalah menangnya  kalau   mikir  tolonglah dampak  ekonomi kedepannya bagaimana baiknya  pemindahan ibu kota sebegitu penting,-1
ketua komisi ii optimistis regulasi pemindahan ibu kota selesai,1
ngomong apa kau lek sok jago dikira mimpin negara  enak dikira ide pemindahan ibu kota  siapa  era  sebelumnya,0
ketua komisi ii zainudin amali optimistis pembahasan regulasi terkait pemindahan ibu kota selesai  periode,1
pemindahan ibu kota   proker  kampanye gak yak,0
beliau tepat  jadi beliau   terpengaruh  isu pemindahan ibu kota,-1
indef tak  dampak ekonomi signifikan rencana pemindahan ibu kota  kalimantan,1
presiden engga ngajak diskusi lembaga lembaga negara  soal pemindahan ibu kota wajar  kan kerajaan bukan republik,-1
terkait pemindahan ibu kota  jakarta  kalimantan timur pemerintah diminta memberikan insentif  pengusaha  hendak berinvestasi  salah satu provinsi  pulau borneo tersebut,1
harapan n kenyataan realitas yg  teralisasi mobil esemka vs pemindahan ibu kota,-1
nih bil buat kamu  sesungguh nya pemindahan suatu ibu kota merupakan pilihan    jelas  pelajari  waktu lama  dikaji  ahli nya perbanyak info dulu biar ga bikin story pro kontra just take a look and see,1
serius nnya skema ppp alias kpbu  proses pemindahan ibu kota bentuk kongkrit nya  apa  ntar pake sistem bot     baca detailnya nyari  web kalian ga nemu cc,0
pemindahan ibu kota  proyek gagah gagahan ala bandung bondowoso,-1
ibu kota negara pindah  kalimantan pemerintah berharap paling lambat pemindahan,1
  bicara untung rugi pemindahan ibu kota negara diluar  mana dana pembangunan ibu kota negara krn  sangat suka,0
skema pembiayan pemindahan ibu kota negara lewat #,0
presiden joko widodo menetapkan penajam  kutai kartanegara  ibu kota baru pengganti dki jakarta dilansir  idn times jokowi menyebutkan lima alasan pemindahan ibu kota pic twitter com s wltt ohv,1
pemindahan ibu kota negara   kurangi ketimpangan,1
pemindahan ibu kota  adanya analisis analisis ilmiah   analisis pergaulan bila anak anak muda memilih menggunakan anjir ketimbang bungul mohon dibatalkan pindah,-1
pemindahan ibu kota pindah thn pemilihan presiden mulai bakalan dipilih mpr  masa jabatan selama thn  terealisasi,0
tolonglah sadarlah yg paling urgen  indonesia   pendidikan kesehatan ny pemindahan ibu kota  alasan pembangunan sangat tdk masuk akal  membuktikan satu periode sebelumnya bapak memang tdk beres membangun indonesia,-1
semoga rencana pemindahan ibu kota lancar nan aman  ibu  jadi besanan ,1
ditengah hingar bingar urusan pemindahan ibu kota  saudara yg beribadah  susah urusan  dilupakan,-1
senin pukul wib presiden  menetapkan kalimantan timur  tepatnya  panajam paser utara  kutai kartanegara mau tahu  mana anggaran pemindahan ibu kota,1
 jangka panjang pemindahan ibu kota negara indonesia merupakan jawaban terbaik,1
bisnis ekspedisi bakal meningkat seiring pemindahan ibu kota  kaltim pic twitter com jsqir c,1
sepertinya    besar  sengaja ditutupi dibalik rencana pemindahan ibu kota  apa  entahlah,-1
memang presiden  eksekusi sendiri pemindahan ibu kota negara  persetujuan lembaga  kerajaan kalii,-1
 beberapa poin  perlu diketahui  pemindahan ibu kota meliputi lokasi luas lahan risiko bencana biaya hingga komitmen penjagaan lingkungan,0
pemindahan ibu kota  proses perpindahan menuju kehancuran,-1
 lahir  jakarta darah batak mendukung penuh pemindahan ibu kota nkri yg  diumumkan  presiden semoga rencana yg baik berjalan lancar  sukses,1
presiden jokowi  mengumumkan  daerah   dijadikan nah salah satu efek pemindahan ibu kota tersebut  dilihat  sini,1
terpecah belah cuma gara gara kepentingan politik pro kontra pemindahan ibu kota pro kontra bubarkan banser fpi pro kontra investor asing cukong pro kontra pin emas mobil dinas pejabat pro kontra opm,0
ekonom ui pemindahan ibu kota  menguntungkan ekonomi  signifikan pic twitter com scpew l c,-1
pemindahan ibu kota djarot jakarta lebih longgar,1
 urusan swasta   yg suruh mikir  intinya jokowi tak menyebutkan hutang  pemindahan ibu kota,-1
 prinsipnya beliau  gerindra setuju dilakukan pemindahan ibu kota  catatan kata juru bicara pribadi prabowo dahnil anzar simanjuntak,1
rencana pemindahan ibu kota dr boss cebong keok telak  jajak pendapat ayoo bong dungu dukung,-1
gubernur kaltim siap dukung pemindahan ibu kota pic twitter com azzxnnfk i,1
sherly annavita pemindahan ibu kota bukti kegagalan jokowi,-1
kepikiran klo pemindahan ibu kota bukan pemikiran ide pak jokowi apa jadinya isi tl twitter ,0
prabowo setuju pemindahan ibu kota  catatan  prinsipnya beliau  gerindra setuju dilakukan pemindahan ibu kota  catatan kata juru bicara pribadi prabowo dahnil anzar simanjuntak,1
fahri hamzah sayangkan keputusan sepihak pemindahan ibu kota pic twitter com denja hfk,-1
pak sekedar tanya yah    menjamin kalo proses pemindahan ibu kota dana nya gak  korupsi,-1
anggaran nya  lebih murah dibanding mempercantik dki anggaran pemindahan ibu kota  t anggaran mempercantik dki t mempercantik  bambu  jaring hitam,1
kalau benar presiden merasa  pilih rakyat presiden   mendengarkan aspirasi rakyat jangan asal memutuskan   rakyat bpk jokowi tdk mungkin jd presiden  sekeluarga besar menolak pemindahan ibu kota,-1
semoga pemindahan ibu kota perlu  pertimbangkan  sisi sepiritual  sejarah pulau jawa,-1
urgensi pemindahan ibu kota sendiri  apa pak,0
pemindahan ibu kota utk kepentingan siapa rakyat  curiga koq sepertinya sangat dipaksakan   agenda  yg tersembunyi,-1
pemindahan ibu kota  setuju tp  urusin pindan kontrakan pemerintah   ttp fokus pd janjinya  problem lainny pembangunan sdm pembangunan infrastruktur indonesia bpjs bumn rugi ,1
pemerintah berharap akhir ibu kota mulai konstruksi paling lambat proses pemindahan ibu kota negara,1
ridwan kamil nilai pemindahan ibu kota negara kurang efisien,-1
   pemindahan ibu kota  kaltim  sebenarnya  dampak plus minusnya,0
digagas sejak lama begini penjelasan alasan presiden jokowi soal pemindahan ibu kota negara,1
pemindahan ibu kota baru tak bebani apbn begini presiden jokowi rinci sumber pembiayaan kutai kertanegara dki kertanegara kaltim pic twitter com rcjkjewmcn,0
 ga mngangkat isu masalah papua atw mobdin presiden menteri atw pemindahan ibu kota  kaltim,-1
pemindahan ibu kota  tengah tengah indonesia diharap  memeratakan pembangunan,1
semuanya terlalu sibuk urusin pemindahan ibu kota ayolah semuanya sibuk perbaikin moral ,-1
digagas sejak era soekarno  alasan perlunya pemindahan ibu kota menusut presiden jokowi,1
anies minta anggaran t  mempercantik dki pindahin ibu kota anggaran t koq  lebih murah anggaran pemindahan kota pantesan dki  bikin amburadul  anies  tujuan utk memperoleh anggaran t wah asik anggaran  dijadikan bancakan,1
proyek pemindahan ibu kota  buat  proyek infrastruktur  jawa bahkan tol trans jawa dibangun tp ibu kotanya pindah,-1
jaringan advokasi tambang jatam memperkirakan pemindahan ibu kota    menguntungkan pemilik,-1
biaya pemindahan ibu kota  kali nilai klub elite real madrid barcelona mu munchen  juve,-1
 keputusan pemindahan ibu kota   era pak jkw   mesti diselesaikan  era pak jkw mengingat  besarnya skalanya  semua aspek  hrs berprespektif jangka panjang  memulai   kalah kebesarannya   melanjutkan  menyelesaikan,1
apa  pemindahan ibu kota  nambah utang  pemodal swasta yg terlibat  china ,-1
knp ibu kota hrus dipaksa pindah pdhal  banyak pekerjaan pemerintah yg  yg lbih penting spt jangan naikin iuran bpjs jangan naikin listrik  bbm pemindahan ibu kota  pekerjaan besar besar biaya  lainnya berpikir logis utk kesejahteraan rakyat dulu lah,-1
gubernur dki jakarta anies baswedan menanggapi positif rencana pemindahan ibu kota   berpindah  pusat pemerintahan  jakarta tetap prioritas pembangunan  tetap menjadi kota bisnis keuangan pusat perdagangan  jasa,1
tadi denger pidato ttg pemindahan ibu kota fokus gua  pendanaan apbn terus disebutin  bantuan swasta  sbgnya,1
 luar pro kontra pemindahan ibu kota semua  punya pandangan yg pro  yg kontra   pindah    semua siap aja beli gedung pemerintahan  jadiin pesantren tahfizh hehehe biar jkt jd kota pic twitter com w hxhfvp,1
yuk simak alasan pemindahan ibu kota  dikemukakan presiden joko widodo  konferensi pers  istana negara jakarta senin pic twitter com lswm kpdrl,0
sepi respon rakyat tak  gegap gempita tak  harapan pemindahan ibu kota  jadi agenda segelintir elit   demagog politik  makelar apa untungnya tergesa  kondisi ekonomi yg morat marit hutang bertumpuk ampun,-1
berita terpopuler detikfinance senin didominasi pemindahan ibu kota  kalimantan timur kaltim,0
pemindahan ibu kota bkn  kemauan presiden sendiri  hrs mengacuh  uu  persetujuan dpr ri sebaiknya janji kampanye  tunaikan duluh,-1
maaf kawan aku   menjawabmu   tahu  engkau mengajakku berdiakusi  indonesia hari  mengenai masalah papua  pemindahan ibu kota aku  menjawab  tahu  sungguh aku  tahu   sedang mengalami krisis kesadaran,0
  konferensi pers  pak presiden mengenai pemindahan ibu kota ri   jaminan  terealisasinya rth sekurang kurangnya  luas wilayah kota sesuai  uu no thn ttg penataan ruang,-1
 pelaku usaha meminta  pemindahan ibu kota indonesia  dki jakarta  kalimantan timur dilakukan hati hati  tengah kondisi ekonomi  tak menentu,1
 pemindahan ibu kota  pemborosan,0
  dukung pemindahan   jelas jawa  berat menahan beban ibu kota,1
pak fadli cucurkan sedikit biaya pemindahan ibu kota  penanganan karhutla  riau  kekurangan udara bersih pak,-1
 kondisi   plus hutang negara  t berbanggalah  pemindahan ibu kota  butuh biaya t gue  nyari apa sih urgensinya ditengah ekonomi  lemah,-1
pemindahan ibu kota butuh payung hukum,1
cukup bijak emang bener sih pemindahan ibu kota  sebenernya bukan suatu urgensi tp mungkin pemerintah sedang melakukan suatu upaya semoga aja  menjadi keadilan sosial  seluruh bangsa indonesia,1
 apa dgn president ri mgkin  baiknya  pemindahan ibu kota  terlalu jauh  jakarta  jokoei memang mau lari  tanggung jawab mengayomi rakyat hingga  pergi jauh  beban rakyat,-1
 kata kalangan pengusaha terkait pemindahan ibu kota  kaltim,0
  plus minus pemindahan ibu kota and i want to know it   dipersiapkan ancang gitulah,0
membaca data calon ibu kota presiden jokowi baru  menyampaikan wacana pemindahan menuju provinsi kalimantan timur  wilayah  diajukan  kabupaten kutai kartanegara  kabupaten penajam,0
sempat terfikir  langsung ditepis gak logis menurutku  masa sih keputusan sepenting pemindahan ibu kota cuman gara politik elektoral sangat dangkal sekali justru  mencirikan sikap negarawan  jadi   buah pikir nya gus nadir  emosional,-1
terkait pemindahan ibu kota mardani pks pemerintah  segera ajukan undang undang,0
boros lahan ridwan kamil kritik desain ibu kota baru  kalimantan timur,-1
 pemindahan ibu kota bukan  permasalahan presiden  mardani ali sera mengatakan  dpr  mpr  ikut terlibat  berdasarkan kajian mendalam perlu adanya uu   revisi  lainnya pengajuan baru pic twitter com ebvztykk u,1
apbn  membiayai pemindahan ibu kota  kalimantan timur sebesar rp triliun   total anggaran  dibutuhkan,1
buat kalian  terlalu fanatik  pemindahan ibu kota ingat ibu kota pindah kalian tetap gitu aja kalau   melakukan  gak usah terlalu  urusin  bukan urusan kalian mending kalian nikmati hidup   enjoy aman,0
boros lahan ridwan kamil kritik desain ibu kota baru,-1
 pendapat ridwan kamil soal pemindahan ibu kota indonesia  news jawa barat,0
masyarakat gunung mas diminta hormati keputusan pemindahan ibu kota,1
ngopi dgn ibu ttg pemindahan ibu kota  cpns yg  dtg bu  daftar cpns tu  solok banyak yg dibutuhin jwb jauh e susah  plg  bu gmn kalo daftar dpr  kan mau pindah tu sapa tau pindah  dprnya kesono jwb cepat daftar o mbak  hmmm,1
mas dandy  pemindahan ibu kota     kepentingan segelintir orang  mas beda tujuan  soekarno waktu    apa mas,0
ekonom sebut pemindahan ibu kota  kaltim  kurangi ketimpangan,1
 ngapain  ngecengin anies dah soal pemindahan ibu kota emang realisasinya setahun cukup yg  anies keburu lengser ibu kota blm pindah ,0
inilah alasan pemindahan ibu kota baru  oenajam pasir utara  kutai kartenegara pic twitter com trcmr xw m,0
kata bang pemindahan ibu kota merupakan keputusan yg grasa grusu hmm sepakat  bang pic twitter com kmtjknfn h,-1
mohon dikaji  kabid mitigasi gempa  tsunami bmkg daryono mengatakan perencanaan pemindahan ibu kota baru  direncanakan  matang kondisi geografis  kalimantan berdasarkan data bmkg ditemukan pernah terjadi gempa  tsunami pic twitter com kyctlvhezo,-1
pak presiden  d kaji dulu pemindahan ibu kota  rakyat   banyak miskin pengangguran d mana mana,-1
sejalan  proses pemindahan ibu kota bmkg   menyiapkan rencana penambahan sensor gempa  pulau kalimantan,1
si togog merasa negara  punya  pemindahan ibu kota harusnya  putuskan dpr bukan presiden kok seenaknya aja membuat keputusan,-1
mau komen  pemindahan ibu kota  ga jadi,0
dampak pemindahan ibu kota  pelemahan ekonomi global,0
expresi wan abud pas konpres  pemindahan ibu kota negara  kalimantan pusing pala anaaaaa pic twitter com ogjsnqft,0
visioner kalian generasi millenial nantinya yg  merasakan manfaat pemindahan ibu kota,1
pemindahan ibu kota  menguntungkan ekonomi  signifikan,-1
pemindahan ibu kota cuma pengalihan isu haha,-1
bambang mengatakan kajian pemindahan ibu kota,0
soal pemindahan ibu kota pengamat berikan  catatan,0
pemindahan ibu kota terus  yg protes  ga mikirin masalah lapangan kerja  ngurusin pindahan padahal kalau diliat  sudut pandang   kan kalau  pembangunan berarti bakal  pembukaan lapangan kerja dong  proyeknya,1
pertanyaan sy cm satu siapa yg diuntungkan dlm pemindahan ibu kota ,0
ibu kota adlah simbol hegemoni kekuasaan   situ istana berada  adanya agenda pemindahan ibu kota   berimplikasi merubah peta hegemoni kekuasaan yg selama  digenggam jawa mungkinkah jawa  rela hegemoninya diambilalih luar jawa,0
soal pemindahan ibu kota pengamat berikan  catatan,0
pingin samyang malem karna kelewat emois sama pemindahan ibu kota  pemblokiran internet papua,-1
sangat  apresiasi langkah pemerintah atas pemindahan ibu kota negara,1
pengumuman pemindahan ibu kota tak berdampak ihsg turun poin  level pic twitter com byj gor,-1
apa  menjadi keberatan kalangan dpr  rencana pemindahan ibu kota  pembahasan ruu ibu kota baru  berjalan mulus  dpr nonton pembahasannya  pkl wib live streaming pic twitter com qfl tysvwm,0
pak pengen baca dong  hasil kajian pemindahan ibu kota   supayaaa,0
seberapa urgensinya pemindahan ibu kota,0
  pemindahan ibu kota  terjadi   pastikan pemerataan ekonomi betul betul terjadi bukan sekedar wacana,-1
jokowi  memutuskan pemindahan ibu kota bakal menelan dana hingga rp triliun,1
 bukan  posisi menolak    segala biaya keuntungan  kerugiannya  diperhitungkan matang   pemindahan ibu kota  tentunya  menambah hutang negara   kebijakan   melibatkan seluruh pihak bukan  eksekutif ,1
ingatkan presiden pemindahan ibukota jangan tambah utang negara,-1
